,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
141,0QoV9nLBwYEU1bA6m61h4F,Mambo Italiano (with The Mellomen) - 78rpm Version,50,149560,0,"['Rosemary Clooney', 'The Mellomen']",1948,0.592,0.522,2,-9.922,0,0.217,0.777,0.0,0.219,0.808,150.452,4,https://i.scdn.co/image/ab67616d0000b273a1bd4e463daa74b780125e9a,https://open.spotify.com/track/0QoV9nLBwYEU1bA6m61h4F,1681
144,5vIe5BmOlPXarqRxJh9FNE,Half As Much (with Percy Faith & His Orchestra),38,166373,0,"['Rosemary Clooney', 'Percy Faith & His Orchestra']",1948,0.277,0.189,10,-12.424,1,0.0329,0.944,0.0,0.232,0.208,86.655,1,https://i.scdn.co/image/ab67616d0000b273a1bd4e463daa74b780125e9a,https://open.spotify.com/track/5vIe5BmOlPXarqRxJh9FNE,1681
146,72HUHsM38XhUE7YjA7oxLz,Botch-A-Me (Ba-Ba-Baciami Piccina),37,136867,0,['Rosemary Clooney'],1948,0.642,0.664,0,-8.485,1,0.0934,0.802,0.0,0.138,0.959,148.866,4,https://i.scdn.co/image/ab67616d0000b273a1bd4e463daa74b780125e9a,https://open.spotify.com/track/72HUHsM38XhUE7YjA7oxLz,1681
330,7ulfzXGryvQwmpaiuaAkVC,Sisters (with Betty Clooney & Paul Weston & His Orchestra),31,164707,0,"['Rosemary Clooney', 'Betty Clooney', 'Paul Weston And His Orchestra']",1954-10-25,0.715,0.298,8,-9.095,1,0.0673,0.825,0.0,0.0794,0.501,125.655,4,https://i.scdn.co/image/ab67616d0000b273c80578b58ee22e60e16d3dd9,https://open.spotify.com/track/7ulfzXGryvQwmpaiuaAkVC,1681
549,2s1PZfqMkyQjZ4yFXPShji,It's Bad for Me (with The Benny Goodman Sextet),34,175107,0,"['Rosemary Clooney', 'Benny Goodman Sextet']",1956,0.63,0.362,5,-12.562,1,0.12,0.851,3.57e-06,0.0885,0.725,145.441,4,https://i.scdn.co/image/ab67616d0000b27349f1a30c51976db6d6d86cf4,https://open.spotify.com/track/2s1PZfqMkyQjZ4yFXPShji,1681
1282,6ZlgsqXnhBlyMEBI3i8al3,Waterloo,35,148893,0,['Stonewall Jackson'],1959-10-19,0.562,0.736,8,-6.671,0,0.0293,0.292,0.0,0.179,0.962,101.76,4,https://i.scdn.co/image/ab67616d0000b2739410eb9d8220a2267cbc69b8,https://open.spotify.com/track/6ZlgsqXnhBlyMEBI3i8al3,1681
2778,2pVQtg1gfTftOLugm5ENov,I Washed My Hands in Muddy Water,45,162840,0,['Stonewall Jackson'],1964,0.618,0.37,7,-11.023,1,0.0345,0.788,0.0,0.146,0.653,81.553,4,https://i.scdn.co/image/ab67616d0000b2738be1338edc948013c93fcf28,https://open.spotify.com/track/2pVQtg1gfTftOLugm5ENov,1681
4911,1Vchex0xowRj9k59RLvRfo,Tip Toe Thru' the Tulips with Me,52,110840,0,['Tiny Tim'],1968,0.588,0.165,4,-20.076,1,0.0498,0.97,0.000117,0.206,0.605,135.958,4,https://i.scdn.co/image/ab67616d0000b273cea8b273d59bb63ce43364c7,https://open.spotify.com/track/1Vchex0xowRj9k59RLvRfo,1681
4926,1PmXm1881bonBI1AlG5uaH,"Livin' in the Sunlight, Lovin' in the Moon Light",51,125933,0,['Tiny Tim'],1968,0.603,0.276,4,-19.238,1,0.0871,0.911,0.00237,0.484,0.86,99.561,4,https://i.scdn.co/image/ab67616d0000b273cea8b273d59bb63ce43364c7,https://open.spotify.com/track/1PmXm1881bonBI1AlG5uaH,1681
11904,6luyViGYiEnCerudBySTcz,Egyptian Reggae - Live,52,157040,0,['Jonathan Richman & The Modern Lovers'],1977-01-01,0.765,0.4,9,-11.815,0,0.0516,0.26,0.071,0.141,0.596,103.941,4,https://i.scdn.co/image/ab67616d0000b273d8d12f96d982f780a1785cc4,https://open.spotify.com/track/6luyViGYiEnCerudBySTcz,1681
