,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1251,Opening: I Can't Turn You Loose - Live,43,107760,0,"['The Blues Brothers', 'Joe Gastwirt']",1978-11-01,0.492,0.934,0,-8.912,1,0.347,0.441,0.00224,0.935,0.4,95.927,4,https://i.scdn.co/image/ab67616d0000b27358fbe9173dc784bc1f7f992f,https://open.spotify.com/track/5yGzKkwFTQmVkV6PKSj2Ak
1251,"""B"" Movie Box Car Blues - Live",39,244400,0,"['The Blues Brothers', 'Joe Gastwirt']",1978-11-01,0.606,0.819,9,-8.281,1,0.0696,0.564,0.00404,0.959,0.504,93.307,4,https://i.scdn.co/image/ab67616d0000b27358fbe9173dc784bc1f7f992f,https://open.spotify.com/track/4jX5YH4N3E32pmLz1AlAuT
1251,Theme from Rawhide,53,159600,0,['The Blues Brothers'],1980,0.594,0.571,10,-7.943,0,0.0285,0.526,0.163,0.204,0.674,100.827,4,https://i.scdn.co/image/ab67616d0000b2739a88a61e9fb51cce727b0f52,https://open.spotify.com/track/4P60VVMdkWcwGMBC7r4Kgp
1251,She Caught the Katy,51,249400,0,['The Blues Brothers'],1980,0.759,0.681,10,-7.321,1,0.0277,0.389,0.00296,0.452,0.963,95.769,4,https://i.scdn.co/image/ab67616d0000b2739a88a61e9fb51cce727b0f52,https://open.spotify.com/track/0Xrk5qLPV212FdgjlttQLM
1251,Que Bueno Baila Usted,56,216422,0,"[""Oscar D'León""]",1997-01-01,0.816,0.785,10,-5.417,1,0.0429,0.453,7e-06,0.154,0.968,92.811,4,https://i.scdn.co/image/ab67616d0000b273be689ad41084ae5dff58e491,https://open.spotify.com/track/1R8upiSmv7U1rRv0qqvIbS
1251,Do It To It,62,226293,0,"['Cherish', 'Sean Paul']",2006-01-01,0.826,0.67,2,-5.559,1,0.169,0.00798,0.0,0.495,0.794,74.007,4,https://i.scdn.co/image/ab67616d0000b273a77aa5b5a8bd7322f93ad90b,https://open.spotify.com/track/6MBEjJlXQYXr8dfxDvZuoA
1251,Unappreciated,51,235333,0,['Cherish'],2006-01-01,0.735,0.521,7,-6.696,0,0.0876,0.0888,0.0,0.065,0.374,77.01,4,https://i.scdn.co/image/ab67616d0000b273a77aa5b5a8bd7322f93ad90b,https://open.spotify.com/track/5ZelMPn7vupvsTToUTvcbF
1251,El Baile del Suavecito,37,310831,0,"[""Oscar D'León"", 'Beny Moré']",1985-08-22,0.798,0.556,5,-15.221,1,0.0528,0.524,0.196,0.0817,0.918,95.436,4,https://i.scdn.co/image/ab67616d0000b273a193f9ffc6376204c213277e,https://open.spotify.com/track/6LIFpEqZJ9V9p8RmGgcKOv
1251,Bravo De Verdad,36,330293,0,"[""Oscar D'León""]",1990-01-01,0.744,0.829,7,-2.963,0,0.0479,0.595,0.00518,0.254,0.939,93.949,4,https://i.scdn.co/image/ab67616d0000b273200321f30fc03f7905e7e57b,https://open.spotify.com/track/6tgkc9XuD8HaPmpujyDTdR
1251,Siéntate Ahí,36,273403,0,"[""Oscar D'León""]",1990-01-01,0.679,0.768,5,-4.94,0,0.035,0.158,1.86e-05,0.259,0.888,87.088,4,https://i.scdn.co/image/ab67616d0000b273200321f30fc03f7905e7e57b,https://open.spotify.com/track/1A2Q7hdlmt5GflqBkzhhSb
1251,Calculadora,36,318392,0,"[""Oscar D'León""]",1990-01-01,0.553,0.64,0,-8.475,1,0.0403,0.599,0.000982,0.0693,0.904,74.998,4,https://i.scdn.co/image/ab67616d0000b273200321f30fc03f7905e7e57b,https://open.spotify.com/track/64O7TgBM7KvIGN1UvptbFX
1251,El Baile Del Suavecito,39,309359,0,"[""Oscar D'León""]",1991-12-31,0.806,0.727,5,-7.412,1,0.0431,0.491,0.00396,0.0722,0.89,95.074,4,https://i.scdn.co/image/ab67616d0000b273a0ecaccd6f14e7ac9a8a7391,https://open.spotify.com/track/1XbdJk1OhFAa5ZUWMkMCCG
1251,Hechicera,35,304348,0,"[""Oscar D'León""]",1996-02-08,0.69,0.82,5,-10.354,0,0.036,0.249,0.0109,0.3,0.968,97.83,4,https://i.scdn.co/image/ab67616d0000b27333e568ce5126f364f6dde98d,https://open.spotify.com/track/6blO4yfd1DRQr6kywhCmXr
1251,Se Necesita Rumbero,32,331186,0,"[""Oscar D'León""]",1996-02-08,0.688,0.706,9,-7.481,0,0.0391,0.8,0.0371,0.0735,0.91,94.108,4,https://i.scdn.co/image/ab67616d0000b27333e568ce5126f364f6dde98d,https://open.spotify.com/track/0FiS1haG9CQRtC8NMavoxb
