,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1501,"Hola, ¿Cómo Estás?",49,199808,0,['Grupo Pegasso'],1996,0.593,0.485,2,-10.017,1,0.0592,0.197,0.0122,0.296,0.732,183.13,4,https://i.scdn.co/image/ab67616d0000b2736310affcac64000cef695971,https://open.spotify.com/track/3z3BcSmA92dr3J8LP51Kit
1501,She's So High,60,203334,0,['Miles & Miles'],2020-08-21,0.693,0.71,9,-6.402,1,0.0624,0.0214,0.00588,0.287,0.395,125.972,4,https://i.scdn.co/image/ab67616d0000b2739c5ea17c912c0529fdd1ed0b,https://open.spotify.com/track/21yRGBfgq3JU8C4e3qM2Tn
1501,El cielo no entiende,54,229760,0,['OBK'],2000,0.701,0.784,0,-8.483,1,0.0349,0.144,0.00148,0.0953,0.486,128.011,4,https://i.scdn.co/image/ab67616d0000b273069102c317bbfeb177ca0168,https://open.spotify.com/track/648Myn15scOB98wpZ9jd3c
1501,Bakit 'Di Totohanin,53,245032,0,['Carol Banawa'],2000-01-01,0.513,0.419,4,-10.013,1,0.0268,0.731,0.00484,0.138,0.186,159.485,4,https://i.scdn.co/image/ab67616d0000b273baa56e825969f9e9c992ac48,https://open.spotify.com/track/0uqx4nyviFLIYyK4R7bZxI
1501,Punto G (feat. Darell),54,240327,1,"['Brytiago', 'Darell']",2016-07-08,0.737,0.59,9,-4.42,0,0.173,0.403,0.0,0.105,0.221,140.13,4,https://i.scdn.co/image/ab67616d0000b273fe0c505ee11f664677a767ea,https://open.spotify.com/track/63F3v5fl2h5ByplXD8w1tV
1501,Netflixxx,66,218909,1,"['Brytiago', 'Bad Bunny']",2017-06-30,0.707,0.609,6,-5.673,0,0.126,0.711,0.0,0.137,0.579,134.91,4,https://i.scdn.co/image/ab67616d0000b273128a34c55f651667ae1584da,https://open.spotify.com/track/5gFAT2DbEt4TOMXyAMEixG
1501,Punto G (Remix),59,446010,0,"['Brytiago', 'Darell', 'Arcangel', 'Farruko', 'De La Ghetto', 'Ñengo Flow']",2017-02-02,0.78,0.586,9,-4.569,0,0.14,0.211,0.0,0.104,0.31,140.086,4,https://i.scdn.co/image/ab67616d0000b273c90f20c9ad0c9cb91126fa37,https://open.spotify.com/track/2FbFdIycwyngyZ69Nr60cM
1501,Sole mikhään (feat. Jope Ruonansuu),38,234713,0,"['The Meänland', 'Jope Ruonansuu']",2014-03-24,0.712,0.636,11,-6.506,0,0.151,0.0802,0.0,0.12,0.661,139.894,4,https://i.scdn.co/image/ab67616d0000b273029b25383b5d6f762ed5e94e,https://open.spotify.com/track/08Bh07gzuuzKvLve5MqlKk
1501,Hablame de Ti,49,270449,0,['Farik Grippa'],2019-12-06,0.61,0.922,7,-2.447,1,0.0392,0.146,0.0,0.354,0.708,175.952,4,https://i.scdn.co/image/ab67616d0000b2736f8a4c98966a68e385737396,https://open.spotify.com/track/7eCE1RHUfuYQUJEBAoIGK7
1501,They Love Nothing About Me,37,233434,0,['Imagine Drowning'],2020-09-01,0.158,0.00717,11,-37.919,0,0.0447,0.966,0.857,0.0802,0.053,132.562,4,https://i.scdn.co/image/ab67616d0000b273ca442f756e879949838cb173,https://open.spotify.com/track/0osph6HigEsnr9TBbovLRm
1501,Yo Comencé la Broma,43,241602,0,['Grupo Pegasso'],1996-04-09,0.243,0.684,7,-7.562,1,0.0332,0.0556,8.64e-06,0.137,0.292,148.842,4,https://i.scdn.co/image/ab67616d0000b2739d04b6a79a4c5f842c3235f8,https://open.spotify.com/track/3tHuqMIdJtroX2OazSUJUk
1501,The 6th Gate (Dance With the Devil) - Extended,50,286130,0,['D-Devils'],2000-03-20,0.807,0.91,4,-5.495,1,0.0921,0.000869,0.599,0.113,0.174,138.823,4,https://i.scdn.co/image/ab67616d0000b273908456027b53334f11a1883a,https://open.spotify.com/track/2GCAXwkJTnrtgy82PkQrkJ
1501,The 6th Gate (Dance With the Devil) - Radio Edit,53,196813,0,['D-Devils'],2001-04-09,0.772,0.812,9,-8.131,1,0.144,0.00192,0.261,0.149,0.148,138.826,4,https://i.scdn.co/image/ab67616d0000b2736d8549958b4c0664e3df2a07,https://open.spotify.com/track/59AUHYXj5iKhJGwDsbU1CZ
