,name,popularity,artists,release_date,images,urls
1621,La lista de la compra,57,['La Cabra Mecanica'],2001-06-15,https://i.scdn.co/image/ab67616d0000b273e87a3ebb050fe962012cc7e5,https://open.spotify.com/track/6htAV9HKCmoDdyyvDNX9DQ
1621,Hey There Delilah,82,"[""Plain White T's""]",2005-01-01,https://i.scdn.co/image/ab67616d0000b273beae6e69d6505fd379ef3081,https://open.spotify.com/track/4RCWB3V8V0dignt99LZ8vH
1621,Hey There Delilah,63,"[""Plain White T's""]",2006,https://i.scdn.co/image/ab67616d0000b273596eb3b2abe78e33702b657f,https://open.spotify.com/track/3DWOTqMQGp5q75fnVsWwaN
1621,Same Jeans,60,['The View'],2007-01-20,https://i.scdn.co/image/ab67616d0000b273ee2eaf8d3ad70ece3215fdd2,https://open.spotify.com/track/5aUwnYLjQD7OfLMJDWSnsT
1621,"1, 2, 3, 4",63,"[""Plain White T's""]",2008-01-01,https://i.scdn.co/image/ab67616d0000b2735401a744c4292cf397ad32b5,https://open.spotify.com/track/5VWmMZCfJ4yVkJw9ZLFXej
1621,Catch & Release - Deepend Remix,70,"['Matt Simons', 'Falco van den Acker', 'Bob Van Ratingen']",2015-09-30,https://i.scdn.co/image/ab67616d0000b2736e9a4eb74c903acfea7bcd41,https://open.spotify.com/track/11BAVEGi1ivJ6JWLqKUNrZ
1621,Our Time Now,57,"[""Plain White T's""]",2006,https://i.scdn.co/image/ab67616d0000b273596eb3b2abe78e33702b657f,https://open.spotify.com/track/3CE3PYF64qJBjq54Uf9ZiW
1621,Wasurechau Hitotoki,43,['Fishmans'],1994-11-01,https://i.scdn.co/image/ab67616d0000b273e5bbc091ea7dce42c461d4a5,https://open.spotify.com/track/6q6fxYyMJJv8oZsxkhhxi0
1621,Peço Perdão (feat. Matias Damasio),46,"['Rui Orlando', 'Matias Damásio']",2020-02-05,https://i.scdn.co/image/ab67616d0000b2734d33a8e4d90c5206ae9a86f7,https://open.spotify.com/track/0lLEhRMrGKQeosZCpV2zsj
1621,Tomgang,45,['Shaka Loveless'],2012-01-01,https://i.scdn.co/image/ab67616d0000b273374aceced573bd93ff089af8,https://open.spotify.com/track/6rIeYmk5oDB7QoJNRJVOgS
1621,Ikke Mere Tid,41,['Shaka Loveless'],2012-01-01,https://i.scdn.co/image/ab67616d0000b273374aceced573bd93ff089af8,https://open.spotify.com/track/3BRffL5XjXIUQsiBF1q4wV
1621,Dengang Du Græd,36,['Shaka Loveless'],2014-01-01,https://i.scdn.co/image/ab67616d0000b27317d03170c6c2f260211b8761,https://open.spotify.com/track/7n14Xxtpcz7WV0vDy0rjAV
1621,2 Mod Verden,34,['Shaka Loveless'],2014-01-01,https://i.scdn.co/image/ab67616d0000b27317d03170c6c2f260211b8761,https://open.spotify.com/track/4GTWrqehOUvGxRUKwhnogS
1621,No me llames iluso,43,['La Cabra Mecanica'],2003-02-21,https://i.scdn.co/image/ab67616d0000b273841d82e6a055dac08255237e,https://open.spotify.com/track/1xobZzJ5b478hISL3oKskp
1621,Utanmazsan Unutmam,51,['Adamlar'],2014-09-08,https://i.scdn.co/image/ab67616d0000b273956b9f22e3d5bb055c905815,https://open.spotify.com/track/2QrOQyepZLl4mv3cqC0qRD
1621,Bi Öyle Bi Böyle,49,['Adamlar'],2014-09-08,https://i.scdn.co/image/ab67616d0000b273956b9f22e3d5bb055c905815,https://open.spotify.com/track/2m3IMtFAvcF1yplDapuhuv
1621,İnsanın Düştüğü Durumlar,48,['Adamlar'],2014-09-08,https://i.scdn.co/image/ab67616d0000b273956b9f22e3d5bb055c905815,https://open.spotify.com/track/5oX6ZxPCilbqpIg5JM07Oj
1621,Çek Sifonu,45,['Adamlar'],2014-09-08,https://i.scdn.co/image/ab67616d0000b273956b9f22e3d5bb055c905815,https://open.spotify.com/track/2bN5i04bGbh7LLSpss36FS
1621,Öyle Normal,39,['Adamlar'],2014-09-08,https://i.scdn.co/image/ab67616d0000b273956b9f22e3d5bb055c905815,https://open.spotify.com/track/7HTEDxyD1E5dRncU4h5WKI
1621,Bizim Zamanımız,39,['Adamlar'],2014-09-08,https://i.scdn.co/image/ab67616d0000b273956b9f22e3d5bb055c905815,https://open.spotify.com/track/5jjPESQ43CVEXqXIMDCW23
1621,Koşmadan,37,['Adamlar'],2014-09-08,https://i.scdn.co/image/ab67616d0000b273956b9f22e3d5bb055c905815,https://open.spotify.com/track/76J9SSYjmbZ0qgRZdq3hhc
1621,Acının İlacı,65,['Adamlar'],2016-10-27,https://i.scdn.co/image/ab67616d0000b2732c483816351160a4ba0ede09,https://open.spotify.com/track/3xegx5QZeKRjlLTUN1xfX1
1621,Rüyalarda Buruşmuşum,64,['Adamlar'],2016-10-27,https://i.scdn.co/image/ab67616d0000b2732c483816351160a4ba0ede09,https://open.spotify.com/track/4cQSOn9oP0MiM7BgiRngFk
1621,Orda Ortada,54,['Adamlar'],2016-10-27,https://i.scdn.co/image/ab67616d0000b2732c483816351160a4ba0ede09,https://open.spotify.com/track/1hFWP0EOt8d6IbXLxzvVqt
1621,Hepinize El Salladım,52,['Adamlar'],2016-10-27,https://i.scdn.co/image/ab67616d0000b2732c483816351160a4ba0ede09,https://open.spotify.com/track/156JNJrkPptBtP1XUKf0da
1621,Şakacı Birisin Sen,45,['Adamlar'],2016-10-27,https://i.scdn.co/image/ab67616d0000b2732c483816351160a4ba0ede09,https://open.spotify.com/track/2wStF8Dswn59CROtX3m7Qz
1621,Song 4 Mutya (Out Of Control),46,"['Mutya Buena', 'Groove Armada']",2007-01-01,https://i.scdn.co/image/ab67616d0000b2731ee90f06517ef7ba394cdf11,https://open.spotify.com/track/08oDoZiAYgEqh7Tzr5wRVV
1621,Covers (feat. Paolo Nutini),42,"['The View', 'Paolo Nutini']",2009-02-01,https://i.scdn.co/image/ab67616d0000b273b196305a9fdf1f5de84ca0dd,https://open.spotify.com/track/47QVOnEA4DmvbbQls3nD5c
1621,Pulang,58,['Float'],2015-08-30,https://i.scdn.co/image/ab67616d0000b273c483072370903591248c0038,https://open.spotify.com/track/5Ge3e6dV4wsae8lDQQq8PY
1621,SLOW DAYS,33,['Fishmans'],1996-02-01,https://i.scdn.co/image/ab67616d0000b2735015ae782258977ea551406a,https://open.spotify.com/track/1MsjDjeA8jfumOpuad3pUz
1621,WEATHER REPORT,32,['Fishmans'],1997-07-24,https://i.scdn.co/image/ab67616d0000b273f0848eae2594bbab3c3d4363,https://open.spotify.com/track/682TDtMAq9UcKN0QqVN019
1621,冬物語,41,['J SOUL BROTHERS III'],2013-10-30,https://i.scdn.co/image/ab67616d0000b273fbb2b0c277ef2880e13be974,https://open.spotify.com/track/1fmzOJCmfS7aXiZfE21lr6
1621,S.A.K.U.R.A.,35,['J SOUL BROTHERS III'],2014-03-26,https://i.scdn.co/image/ab67616d0000b27333593b185bc63e589a8f6e6f,https://open.spotify.com/track/22pAA7GLRy4MEwjLkq5nBA
1621,C.O.S.M.O.S. 〜秋桜〜,46,['J SOUL BROTHERS III'],2015-01-28,https://i.scdn.co/image/ab67616d0000b2737d9f26d710f553e9d96dafaf,https://open.spotify.com/track/2j4tvLun1exAnExCkjzAfM
1621,Eden Hazard,34,"['Quebonafide', 'Muflon']",2013,https://i.scdn.co/image/ab67616d0000b27317791db2016ced6a61ea1da3,https://open.spotify.com/track/7uB5ws9PPJteQnnpj4l9Ft
1621,Ile mogłem,43,"['Quebonafide', 'K-Leah']",2016-04-11,https://i.scdn.co/image/ab67616d0000b273ad29fd864508efe8a8863fa7,https://open.spotify.com/track/3lzMLwiZgqrIUtoHJuik8l
1621,Bogini,53,['Quebonafide'],2017-06-14,https://i.scdn.co/image/ab67616d0000b2731aae1401a7e618d4de96fe57,https://open.spotify.com/track/1ZeBRaUlfmys5RYScBsBfQ
1621,Zorza,50,['Quebonafide'],2017-06-07,https://i.scdn.co/image/ab67616d0000b273a0b40096e778e5df4f1c4109,https://open.spotify.com/track/1GNYdCljVysaihacr6Y0Wt
