,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1281,Superfantastico (Super Fantastico) (feat. Djavan),46,194053,0,"['A Turma Do Balão Mágico', 'Djavan']",1983,0.634,0.71,2,-7.405,0,0.0285,0.0123,0.0,0.305,0.759,145.061,4,https://i.scdn.co/image/ab67616d0000b273824736458c4755816cb635b3,https://open.spotify.com/track/2vJbNLC0gnzqhNzFsqmrAQ
1281,My Babe,58,162040,0,['Little Walter'],1993-06-08,0.676,0.334,5,-10.572,1,0.0508,0.862,0.0,0.32,0.867,158.0,4,https://i.scdn.co/image/ab67616d0000b27320f3de1822791b066e563a2d,https://open.spotify.com/track/4KMXlzvtC8xjLseDqDjpeU
1281,Quand on n'a plus rien à perdre - 2009 Remaster,35,223973,0,"['France Gall', 'Daniel Balavoine']",1978-09-10,0.659,0.716,11,-8.052,0,0.0361,0.495,0.000182,0.139,0.956,145.652,4,https://i.scdn.co/image/ab67616d0000b2732f5b249add2cebf2923f8c16,https://open.spotify.com/track/1kE92cmDsvX4sy5zzEXsSN
1281,Lapin kesä,33,295733,0,['Kristian Meurman'],2007-05-31,0.42,0.384,2,-7.335,0,0.0261,0.102,4.89e-06,0.251,0.153,144.759,4,https://i.scdn.co/image/ab67616d0000b273369f83ad53d34eeba9580452,https://open.spotify.com/track/3QhhfdB0Zhnf0Ch3a1lvGO
1281,Amigos do Peito (Somos Amigos) (feat. Fábio Jr.),36,223667,0,"['A Turma Do Balão Mágico', 'Fábio Jr.']",1984,0.517,0.821,0,-7.133,1,0.0349,0.0547,0.0,0.161,0.853,147.612,4,https://i.scdn.co/image/ab67616d0000b27310bf4301ec1420a3ac23eca7,https://open.spotify.com/track/6tqGlcPjKIiLcYCBV3Zc8P
1281,El Sueno Imposible,47,206800,0,['Miguel Nacel'],2009-04-15,0.463,0.449,0,-8.204,1,0.0268,0.532,0.944,0.0867,0.113,143.771,3,https://i.scdn.co/image/ab67616d0000b2733e5ba7781cc096a3f2d96a26,https://open.spotify.com/track/6epdEHjoRD40e9SdIHURUf
1281,La chanson d'Azima - Remasterisé en 2004,32,166640,0,['France Gall'],1987,0.74,0.454,11,-9.771,0,0.0924,0.597,0.0,0.0848,0.418,139.472,4,https://i.scdn.co/image/ab67616d0000b273b40c6c296952930237c28129,https://open.spotify.com/track/6vEDxoDnx6O0OIEDSs2hYa
1281,Tenia Fantasias,31,250627,0,['Fili Gia Panta'],2008-07-31,0.676,0.683,0,-5.336,1,0.0331,0.00402,0.0,0.482,0.687,134.01,4,https://i.scdn.co/image/ab67616d0000b273911d03cda6ffce50e4e65749,https://open.spotify.com/track/5QYdcjA1U29yzcYVRkwN7R
1281,Prinsessen Af Ålborg,34,256933,0,['Poul Krebs'],1995-03-23,0.522,0.91,4,-4.562,1,0.0399,0.0509,2.48e-06,0.0877,0.777,141.852,4,https://i.scdn.co/image/ab67616d0000b2732da85eafd90f34cb509fa7ea,https://open.spotify.com/track/0YD06UyHB1nh4jAWldIsWw
1281,15 d'Agosto,31,204787,0,['Ixo Rai'],1995,0.684,0.96,0,-3.849,1,0.138,0.22,0.0,0.293,0.829,148.422,4,https://i.scdn.co/image/ab67616d0000b273600568e6718640e9d49b4399,https://open.spotify.com/track/5UPc70ORCKKHvvMNsrZCoe
1281,De temps en temps,45,235267,0,['Grégory Lemarchal'],2007-01-01,0.672,0.642,7,-6.943,1,0.0321,0.171,2.1e-06,0.17,0.507,131.932,4,https://i.scdn.co/image/ab67616d0000b273e3a266248fbecc4d145287a5,https://open.spotify.com/track/5yOzooBiKBfiyjAfDpuRdZ
1281,Superfantastico (Super Fantastico) (feat. Djavan),43,193333,0,"['A Turma Do Balão Mágico', 'Djavan']",2003-04-01,0.624,0.58,2,-10.674,0,0.0295,0.023,1.77e-05,0.277,0.789,145.385,4,https://i.scdn.co/image/ab67616d0000b2736221e783407488a4870b376a,https://open.spotify.com/track/6DyZkdhsIpSqamQRHxDnpO
1281,Hama (Afrique),32,390267,0,"['Clipounets', 'Les Petits Minous']",1999-09-05,0.532,0.273,2,-13.315,0,0.0343,0.929,0.552,0.347,0.26,143.905,4,https://i.scdn.co/image/ab67616d0000b2738ffdde0a0e80942a57991305,https://open.spotify.com/track/1dgDC1Q1xKupzj6tJm2I2c
1281,Besoin d'amour,36,297293,0,['France Gall'],2005-02-01,0.687,0.93,0,-6.704,1,0.0287,0.336,0.113,0.0583,0.928,131.834,4,https://i.scdn.co/image/ab67616d0000b273e3c23c098d6e4e5e41f8dcb5,https://open.spotify.com/track/3XZuR9NZUAXdrhCTE81MOu
1281,Je suis en vie,35,224067,0,['Grégory Lemarchal'],2006-04-11,0.471,0.84,8,-6.271,1,0.0379,0.215,0.0,0.248,0.306,155.099,4,https://i.scdn.co/image/ab67616d0000b273cfd10ad4afd438d1ecc1283d,https://open.spotify.com/track/4ekwduDqDPdJgCIjNjKkrw
1281,Charlotte,36,144040,0,['Air Traffic'],2007-05-07,0.428,0.965,2,-3.388,1,0.0948,0.0025,4.05e-05,0.303,0.657,151.995,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1281,Haciendo Nada,55,267147,0,['Santaferia'],2017-09-08,0.738,0.804,9,-3.375,1,0.0456,0.288,0.0139,0.044,0.961,160.068,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1281,Praise,50,283707,0,['Aaron Parks'],2008-01-01,0.636,0.244,5,-19.238,1,0.0303,0.846,0.864,0.0829,0.313,128.186,5,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1281,I Come With Knives,50,262987,0,['IAMX'],2013-03-22,0.581,0.905,8,-8.5,0,0.0511,0.00277,0.154,0.0458,0.789,147.008,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1281,Ahora Que No Vives Conmigo,51,188373,0,['Tex Tex'],2001,0.574,0.936,8,-5.894,1,0.038,0.0617,0.0,0.216,0.963,152.419,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1281,Laisse tomber les filles,40,124973,0,['France Gall'],2002-01-01,0.663,0.699,2,-9.659,1,0.0313,0.485,0.0,0.0994,0.965,132.817,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1281,Shooting Star,38,248133,0,['Air Traffic'],2007-05-07,0.406,0.727,9,-5.067,0,0.0288,0.532,2.97e-05,0.241,0.277,149.499,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
1281,"Poupée de cire, poupée de son",39,150107,0,['France Gall'],2000-01-01,0.475,0.614,1,-8.307,1,0.0277,0.806,0.0,0.208,0.799,147.799,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
