,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
44543,6XAJRqHVGQ9F2w8BFOgMLK,Big Time Sh'lappa,42,201327,1,"['Blxckie', 'Lucasraps']",2020-11-13,0.89,0.593,6,-8.06,0,0.272,0.0075,0.0,0.325,0.748,132.934,4,https://i.scdn.co/image/ab67616d0000b273e5d8d1c61ab0f01cedc89d62,https://open.spotify.com/track/6XAJRqHVGQ9F2w8BFOgMLK,1601
64390,0R0m9mTXa81zp1qtcU3dSR,Regular John,43,277808,0,['Queens of the Stone Age'],1998-09-22,0.342,0.938,5,-6.368,1,0.0325,0.0187,0.125,0.272,0.757,145.547,4,https://i.scdn.co/image/ab67616d0000b273410176389aba51b9c0ba5e15,https://open.spotify.com/track/0R0m9mTXa81zp1qtcU3dSR,1601
81260,3D61K05MPVei1pPgEHhTA1,Panda E,58,282214,1,['CYGO'],2018-06-18,0.691,0.68,1,-4.954,0,0.0849,0.449,0.0,0.101,0.0379,139.968,4,https://i.scdn.co/image/ab67616d0000b2738062dde19a9b4b42de29d828,https://open.spotify.com/track/3D61K05MPVei1pPgEHhTA1,1601
138699,6dqMJkwbbrGFS3pubKqsnr,Hajnali 4 a Király utcában,38,221661,0,"['AKC Misi', 'AKC Kretta']",2020-09-29,0.818,0.396,2,-11.219,0,0.0709,0.618,9.9e-05,0.123,0.677,139.969,4,https://i.scdn.co/image/ab67616d0000b2737aa3928f417fcf5712162daf,https://open.spotify.com/track/6dqMJkwbbrGFS3pubKqsnr,1601
142355,4N9JNgOh7mUm2NPn5VAaQK,Nee Nanna Olavu,44,216207,0,"['Judah Sandhy', 'Abhinandan Mahishale', 'Supriya Lohith']",2017-12-29,0.671,0.459,11,-9.325,0,0.075,0.49,2.13e-05,0.312,0.458,144.927,4,https://i.scdn.co/image/ab67616d0000b27317d973294e691b916b6e6349,https://open.spotify.com/track/4N9JNgOh7mUm2NPn5VAaQK,1601
153210,03yc0G2OoH1Eeyu7Piy8fK,I'm Yours,62,243494,0,['Jason Mraz'],2008-02-12,0.689,0.432,11,-9.394,1,0.0452,0.564,0.0,0.0928,0.747,151.079,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1601
169111,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,83,242187,0,['Jason Mraz'],2008-05-12,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1601
175144,1gbrXEnu5AGijhPHFXPOku,Another Love Song,45,196187,0,['Queens of the Stone Age'],2002-01-01,0.374,0.757,8,-4.976,0,0.0636,0.139,0.0163,0.406,0.458,146.116,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1601
175684,1j5cGcXWdHKTPQ2XgXODJI,I'm Yours - Live on HSN Live,56,243942,0,['Jason Mraz'],2014-09-16,0.428,0.694,11,-8.455,1,0.0978,0.697,0.0,0.764,0.574,145.353,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1601
177833,1t4nMUjsD6n7W7kVNaWhOs,Gyémánt,44,228606,1,"['AKC Misi', 'Kisé']",2019-08-19,0.66,0.657,0,-9.438,0,0.149,0.284,0.0,0.418,0.559,146.969,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1601
197831,3OGcceoTcTwRQjJmh1K5jF,"I'm Yours - Live at the Charter One Pavilion, Chicago, IL, 8/13/2009",50,312800,0,['Jason Mraz'],2009-11-06,0.41,0.729,11,-4.464,1,0.0524,0.246,0.0,0.962,0.461,143.566,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1601
