,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
24971,0ia1R0P4iFNG8UMWLSEhDn,Crazy,50,196000,0,['Julio Iglesias'],1994,0.435,0.179,5,-16.606,0,0.0328,0.811,0.0153,0.135,0.201,106.632,4,https://i.scdn.co/image/ab67616d0000b273d5fbdad60ac24c17c57e9b82,https://open.spotify.com/track/0ia1R0P4iFNG8UMWLSEhDn,1171
26467,5BnlA0DsG2mrwIUEDiclpy,El Dia Que Me Quieras,51,181293,0,['Julio Iglesias'],1996-08-24,0.314,0.202,3,-11.329,1,0.0331,0.838,0.00134,0.116,0.114,120.855,5,https://i.scdn.co/image/ab67616d0000b2737f038d3cdb65df1df73ca1f1,https://open.spotify.com/track/5BnlA0DsG2mrwIUEDiclpy,1171
28200,2TscTCoQgLCYPkQ8PxGJo8,La Cumparsita,50,153640,0,['Julio Iglesias'],1998-09-05,0.514,0.34,5,-10.191,0,0.0328,0.0617,5.3e-05,0.198,0.341,121.005,4,https://i.scdn.co/image/ab67616d0000b2737703391d79ac40b36b4b1068,https://open.spotify.com/track/2TscTCoQgLCYPkQ8PxGJo8,1171
41286,758Ew4cLHkOipLxXWYHxKp,Song Of Joy - English,37,278467,0,['Julio Iglesias'],1994,0.32,0.398,2,-12.876,1,0.0381,0.44,1.04e-05,0.232,0.243,123.635,4,https://i.scdn.co/image/ab67616d0000b273d5fbdad60ac24c17c57e9b82,https://open.spotify.com/track/758Ew4cLHkOipLxXWYHxKp,1171
41289,1NuESQ3ykcA42s5u4m22uq,Mammy Blue,39,255693,0,['Julio Iglesias'],1994,0.634,0.45,9,-14.342,0,0.0321,0.68,0.0,0.116,0.41,107.779,4,https://i.scdn.co/image/ab67616d0000b273d5fbdad60ac24c17c57e9b82,https://open.spotify.com/track/1NuESQ3ykcA42s5u4m22uq,1171
42155,5G4UBI8sh3nRg5u1pk9Qe5,Moonlight Lady,33,244093,0,['Julio Iglesias'],1998-09-05,0.742,0.637,8,-8.124,1,0.0518,0.483,3.49e-05,0.0651,0.678,121.55,4,https://i.scdn.co/image/ab67616d0000b2737703391d79ac40b36b4b1068,https://open.spotify.com/track/5G4UBI8sh3nRg5u1pk9Qe5,1171
42172,18bx9L5NFe2mQKKg8S0M4W,My Love (with Stevie Wonder),34,336507,0,"['Julio Iglesias', 'Stevie Wonder']",1998-09-05,0.529,0.5,6,-9.192,1,0.0282,0.24,2.58e-06,0.0404,0.244,128.392,4,https://i.scdn.co/image/ab67616d0000b2737703391d79ac40b36b4b1068,https://open.spotify.com/track/18bx9L5NFe2mQKKg8S0M4W,1171
54453,54wUggT9j8E387M8cC1m4H,Caminito,42,147267,0,['Julio Iglesias'],1996-08-24,0.469,0.285,2,-8.761,1,0.0312,0.527,7.96e-05,0.151,0.344,114.363,5,https://i.scdn.co/image/ab67616d0000b2737f038d3cdb65df1df73ca1f1,https://open.spotify.com/track/54wUggT9j8E387M8cC1m4H,1171
59029,66QwmGPVzRZRroovq8VpdG,Torn To Pieces,31,216000,0,['Death'],1987,0.235,0.89,4,-8.879,0,0.0852,1.51e-06,0.746,0.123,0.352,122.335,4,https://i.scdn.co/image/ab67616d0000b2731a777d64261a574192311760,https://open.spotify.com/track/66QwmGPVzRZRroovq8VpdG,1171
59468,0GBNecHv0jWlfrPPBq57FT,Suicide Machine,33,260800,0,['Death'],1991,0.278,0.957,2,-5.839,1,0.153,9.56e-05,0.0896,0.312,0.264,138.413,4,https://i.scdn.co/image/ab67616d0000b273102ca8d392d62662c1938ebd,https://open.spotify.com/track/0GBNecHv0jWlfrPPBq57FT,1171
