,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
4069,5CGpPUcUahMuLzkNK9ZgPP,Dear Mr. Fantasy,62,334000,0,['Traffic'],1967-12-08,0.24,0.615,2,-14.117,1,0.0677,0.171,0.0125,0.0801,0.768,166.657,4,https://i.scdn.co/image/ab67616d0000b273607f5d1d15bdb8a450840ccf,https://open.spotify.com/track/5CGpPUcUahMuLzkNK9ZgPP,1451
19380,7Cu2JjFYseaheA36Aehgt4,Sierra Madre,50,216987,0,['Zillertaler Schürzenjäger'],1987-09-16,0.308,0.379,0,-14.327,1,0.0385,0.413,1.01e-05,0.0617,0.0985,179.838,3,https://i.scdn.co/image/ab67616d0000b2739e8f7c51d0c1f6b2c601a882,https://open.spotify.com/track/7Cu2JjFYseaheA36Aehgt4,1451
63522,7yrV5cG8wjaRP4pzdk2gFe,All Shook Up,36,210800,0,['Ry Cooder'],1988-10-25,0.373,0.755,2,-13.273,1,0.143,0.463,8.93e-06,0.354,0.692,178.277,4,https://i.scdn.co/image/ab67616d0000b2734b822fe92b7d4a8793392370,https://open.spotify.com/track/7yrV5cG8wjaRP4pzdk2gFe,1451
86630,73jNW5Nx61N6yhBJ0J7NBg,Cuentale,42,192547,0,['Los Yaguarú'],1997-01-01,0.645,0.466,0,-12.771,1,0.0664,0.348,0.000443,0.0548,0.963,178.168,4,https://i.scdn.co/image/ab67616d0000b273dffd5176ae2fdb0f8ac51ce6,https://open.spotify.com/track/73jNW5Nx61N6yhBJ0J7NBg,1451
100401,5iAcsbERC7P2usmwZEAQEi,Relojes En La Oscuridad,31,255507,0,['Nacha Pop'],1985-01-01,0.676,0.559,0,-12.149,1,0.0621,0.605,0.00736,0.0521,0.859,170.004,4,https://i.scdn.co/image/ab67616d0000b27309b25cc58c748bd5a0ea9e9d,https://open.spotify.com/track/5iAcsbERC7P2usmwZEAQEi,1451
110955,6yAgJIkVsX5P1rF87Td8LO,Hamak,33,248200,0,['Mazhar Alanson'],2002-04-19,0.533,0.802,7,-6.78,1,0.0643,0.416,0.0,0.298,0.85,200.15,4,https://i.scdn.co/image/ab67616d0000b273d00cdd0830f92dcdad63b33f,https://open.spotify.com/track/6yAgJIkVsX5P1rF87Td8LO,1451
128374,1DJEuChgFet6auEWhzCKQH,Rainmaker,32,471867,0,['Traffic'],1971-11,0.467,0.618,10,-13.185,0,0.0439,0.377,0.613,0.127,0.618,165.784,3,https://i.scdn.co/image/ab67616d0000b27335f303dac15ef3f9d3a48d00,https://open.spotify.com/track/1DJEuChgFet6auEWhzCKQH,1451
156524,0Jk37GyTxhDHNg6FylfCYH,Black And White,39,189093,0,"[""The dB's""]",1981-01-01,0.299,0.971,1,-6.816,0,0.069,0.000656,0.00565,0.0364,0.734,174.192,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
159513,0XAcJQgk9fkWcawnMzLhxJ,Quedate,34,210640,0,['Los Yaguarú'],1998-01-01,0.618,0.485,2,-9.407,0,0.0462,0.0919,1.16e-05,0.229,0.889,174.768,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
166533,13HTkVYbfuk9kcJ5TptxO5,Long Time Gone - Live,31,358467,0,"['Crosby, Stills, Nash & Young']",1971-04-07,0.317,0.717,7,-10.109,1,0.0529,0.0156,0.00737,0.673,0.69,179.692,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
171740,1QxTt4vwhrZjeyR0ODInim,American Dream,43,198173,0,"['Crosby, Stills, Nash & Young']",1988-11-11,0.715,0.478,10,-15.606,1,0.101,0.037,0.000325,0.0931,0.857,166.665,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
187947,2eOjdOOIajxsonr2arkfie,"Medley: The Loner, Cinnamon Girl, Down by the River - Live",43,580667,0,"['Crosby, Stills, Nash & Young']",1971-04-07,0.4,0.407,8,-12.981,1,0.0554,0.495,0.00026,0.941,0.412,170.384,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
209025,4FDHH6eBLY2EZ6Erh0myDe,Cumbia Morena,33,265400,0,['Los Yaguarú'],1997-01-01,0.596,0.391,7,-13.143,1,0.0487,0.117,0.419,0.0611,0.914,177.086,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
210999,4Nx9CLbcXGNmvZF7FzQJeJ,On the Way Home - Live,40,227800,0,"['Crosby, Stills, Nash & Young']",1971-04-07,0.334,0.452,7,-13.456,1,0.0478,0.246,1.62e-05,0.954,0.504,169.043,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
216779,4oC11US2tUMb9WaxoniIiR,Ohio - Live,31,214133,0,"['Crosby, Stills, Nash & Young']",1971-04-07,0.273,0.781,2,-7.928,0,0.0372,0.0274,1.42e-06,0.932,0.677,161.69,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
240429,6ZqIEWpEuvLHJm5dZh8kuN,He'll Have to Go,41,309240,0,['Ry Cooder'],1976,0.413,0.291,5,-14.624,1,0.0339,0.3,0.0,0.238,0.777,181.975,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
244118,6reF60Z1fDFvCpIVLlGupg,Wooden Ships,42,328400,0,"['Crosby, Stills, Nash & Young']",1974-08-19,0.339,0.28,4,-14.282,0,0.0332,0.751,0.137,0.101,0.562,158.106,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
249076,7Elpy1j2VMqspByPOATCMp,John Barleycorn,38,383507,0,['Traffic'],1970-07-01,0.328,0.155,2,-16.841,1,0.0308,0.864,0.0,0.0891,0.345,168.854,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
255325,7v207hdBWC3x7ulva83dWt,Charleston - Dixieland Jazz Album Version,38,151293,0,['Sam Levine'],1995-01-01,0.61,0.414,0,-10.109,1,0.0965,0.696,0.88,0.0419,0.883,211.453,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,1451
35449,3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,71,239853,1,['Desiigner'],2016-07-22,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,4,https://i.scdn.co/image/ab67616d0000b27335243e14634fea3e3cfe3121,https://open.spotify.com/track/3NJG6vMH1ZsectZkocMEm0,1452
35526,275a9yzwGB6ncAW4SxY7q3,Panda,69,247867,1,['Desiigner'],2016-02-26,0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,4,https://i.scdn.co/image/ab67616d0000b273584ad36d1712bc9d51e797ff,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3,1452
44391,10Ql7yWoFEmRNp83JeS4Uk,Dagdrome in Suburbia,41,191467,0,"['Francois van Coke', 'Spoegwolf']",2019-10-18,0.459,0.653,5,-7.602,1,0.0335,0.0614,0.000128,0.251,0.109,132.78,4,https://i.scdn.co/image/ab67616d0000b273ed350f97321ecbaf989c8acc,https://open.spotify.com/track/10Ql7yWoFEmRNp83JeS4Uk,1452
44452,1Q6N7JBe6OUvAjzNNqv9Lv,Daarsy Boys,36,185905,0,"['Francois van Coke', 'Hunter Kennedy']",2019-10-18,0.731,0.74,9,-6.577,1,0.035,0.0924,1.13e-06,0.174,0.897,115.994,4,https://i.scdn.co/image/ab67616d0000b273ed350f97321ecbaf989c8acc,https://open.spotify.com/track/1Q6N7JBe6OUvAjzNNqv9Lv,1452
52444,04MUkIynzRZ9P0S5bjXYEm,Hazme Olvidarla,32,231067,0,['Alvaro Torres'],1987,0.545,0.378,2,-12.804,1,0.0302,0.618,0.0,0.114,0.295,131.672,4,https://i.scdn.co/image/ab67616d0000b2737c672b2a80b83d350d1b4f4b,https://open.spotify.com/track/04MUkIynzRZ9P0S5bjXYEm,1452
55283,0QIID5QKLB7sZAYUSEVBya,Nada Se Compara Contigo,55,286440,0,['Alvaro Torres'],2001-01-01,0.578,0.503,9,-9.836,1,0.0279,0.495,0.0,0.116,0.362,129.422,4,https://i.scdn.co/image/ab67616d0000b27399f38385aa3a235a0b6dc201,https://open.spotify.com/track/0QIID5QKLB7sZAYUSEVBya,1452
68110,3IS7ENqwMoHuPjXrwaID2S,Si Estuvieras Conmigo,36,207707,0,['Alvaro Torres'],2001-01-01,0.394,0.421,2,-11.336,1,0.0357,0.246,0.0,0.0944,0.243,137.792,4,https://i.scdn.co/image/ab67616d0000b27399f38385aa3a235a0b6dc201,https://open.spotify.com/track/3IS7ENqwMoHuPjXrwaID2S,1452
