,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
9401,2HQoh0ok8j3TvNhuVRTbXg,Pena Que Yo Siento,36,205401,0,['Tania'],1973-08-05,0.678,0.58,9,-6.945,0,0.0432,0.33,1.7e-06,0.114,0.731,86.548,4,https://i.scdn.co/image/ab67616d0000b273ca26c10b46035f4509b3e4a2,https://open.spotify.com/track/2HQoh0ok8j3TvNhuVRTbXg,1131
16952,6KsgCYcZKPcBRDNGhiZWRR,Careless Whisper,57,392267,0,['George Michael'],1984-10-23,0.567,0.319,2,-18.388,0,0.036,0.343,2.63e-06,0.316,0.526,76.58,4,https://i.scdn.co/image/ab67616d0000b273a2fc41b0dd6ce4f0d16a4c46,https://open.spotify.com/track/6KsgCYcZKPcBRDNGhiZWRR,1131
18842,7njBQO43OYrfIqwXO6Gcyv,A Different Corner,43,237867,0,['George Michael'],1986-11-25,0.422,0.252,8,-13.011,0,0.0272,0.842,0.0069,0.106,0.19,100.57,4,https://i.scdn.co/image/ab67616d0000b273ee44e3a23aaaa941f7adb48d,https://open.spotify.com/track/7njBQO43OYrfIqwXO6Gcyv,1131
19071,0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,75,193200,0,['George Michael'],1987-10-30,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,4,https://i.scdn.co/image/ab67616d0000b273b7a9a6a2bf311630d3fc6956,https://open.spotify.com/track/0HEmnAUT8PHznIAAmVXqFJ,1131
19113,0L0T4tMAaGqLgIVj1MOj9t,Father Figure - Remastered,65,336667,0,['George Michael'],1987-10-30,0.689,0.333,3,-13.288,1,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,4,https://i.scdn.co/image/ab67616d0000b273b7a9a6a2bf311630d3fc6956,https://open.spotify.com/track/0L0T4tMAaGqLgIVj1MOj9t,1131
19260,1sEGwuvScFU2uNzlI7Aepy,Kissing a Fool - Remastered,53,280720,0,['George Michael'],1987-10-30,0.28,0.384,2,-9.845,0,0.031,0.114,1.33e-06,0.0831,0.143,77.949,4,https://i.scdn.co/image/ab67616d0000b273b7a9a6a2bf311630d3fc6956,https://open.spotify.com/track/1sEGwuvScFU2uNzlI7Aepy,1131
19307,6QnFHieoch6U9J8zfv6hml,I Want Your Sex - Pts. 1 & 2 Remastered,52,557293,0,['George Michael'],1987-10-30,0.812,0.6,10,-13.418,0,0.0538,0.00509,0.0248,0.0465,0.8,99.189,4,https://i.scdn.co/image/ab67616d0000b273b7a9a6a2bf311630d3fc6956,https://open.spotify.com/track/6QnFHieoch6U9J8zfv6hml,1131
19710,2nzPzkGP9QSZ1lqvXTfyzT,Monkey - Remastered,43,306120,0,['George Michael'],1987-10-30,0.683,0.879,1,-9.487,0,0.0459,0.0955,0.0828,0.448,0.702,97.062,4,https://i.scdn.co/image/ab67616d0000b273b7a9a6a2bf311630d3fc6956,https://open.spotify.com/track/2nzPzkGP9QSZ1lqvXTfyzT,1131
26069,6SaeXxdt0Id6ZzmX0ZGTQK,"Fastlove, Pt. 1",64,324667,0,['George Michael'],1996-05-13,0.735,0.64,10,-7.522,0,0.072,0.052,0.00102,0.345,0.551,104.444,4,https://i.scdn.co/image/ab67616d0000b273721aa94703c1a94c735aacd0,https://open.spotify.com/track/6SaeXxdt0Id6ZzmX0ZGTQK,1131
27362,1Nr7Sj9d0dVZ6xJdvoS5yE,Te Estoy Queriendo Tanto,50,128733,0,['Siempre Asi'],1997-06-23,0.671,0.535,8,-9.47,0,0.125,0.395,6.69e-05,0.0544,0.759,95.94,4,https://i.scdn.co/image/ab67616d0000b27391aeed2bcbc28d04fe19814f,https://open.spotify.com/track/1Nr7Sj9d0dVZ6xJdvoS5yE,1131
