,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
36543,5GxnROd93Y7NGt2ci0TwBw,Mr. Clean,71,211150,1,['Yung Gravy'],2018-05-04,0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74,4,https://i.scdn.co/image/ab67616d0000b2735ca7079fad6246966d57dc2c,https://open.spotify.com/track/5GxnROd93Y7NGt2ci0TwBw,1531
37335,7L6G0wpIUiPXuvoo7qhb06,oops!,80,139760,1,['Yung Gravy'],2020-10-02,0.886,0.743,6,-6.797,0,0.0812,0.0358,0.000198,0.0511,0.941,131.902,4,https://i.scdn.co/image/ab67616d0000b273c5e844c860c9717785b7aaa2,https://open.spotify.com/track/7L6G0wpIUiPXuvoo7qhb06,1531
39913,05PRCV0UGxpwoopzCtp2zI,Do You Still Love Me?,36,339973,0,"[""Meli'sa Morgan""]",1986-01-01,0.566,0.245,11,-15.37,0,0.0294,0.231,0.0,0.0755,0.163,127.988,3,https://i.scdn.co/image/ab67616d0000b273294455fe32984eb5e230376e,https://open.spotify.com/track/05PRCV0UGxpwoopzCtp2zI,1531
41938,62mqL2adtq2rdOUJTUwjfx,Love Is A Shield - Single Version,56,236000,0,['Camouflage'],1997-01-01,0.637,0.451,2,-13.065,0,0.0305,0.0138,6.38e-06,0.12,0.388,131.163,4,https://i.scdn.co/image/ab67616d0000b2731ec4e124f8e6205e8547e0da,https://open.spotify.com/track/62mqL2adtq2rdOUJTUwjfx,1531
59219,0NTyT1N6f9AOkJAFQ2MSKD,Do You Like It,35,217867,0,['Kingdom Come'],1989-01-01,0.359,0.822,9,-11.509,0,0.039,0.00235,0.000548,0.101,0.749,162.399,4,https://i.scdn.co/image/ab67616d0000b273046e33a60e37e5315fbd11f1,https://open.spotify.com/track/0NTyT1N6f9AOkJAFQ2MSKD,1531
59370,54VcCazvrKLfR8xdMFChW4,Dirty Weapons,36,218293,0,['Killer Dwarfs'],1990,0.397,0.917,4,-6.41,1,0.0444,5.43e-05,0.106,0.0523,0.657,140.171,4,https://i.scdn.co/image/ab67616d0000b27324c187195ee0e200b80b733d,https://open.spotify.com/track/54VcCazvrKLfR8xdMFChW4,1531
59803,5qLmoVZYyimyUfnzYSML6u,Twilight Cruiser,41,398600,0,['Kingdom Come'],1995-09-29,0.422,0.748,6,-6.132,0,0.0387,0.00614,0.0976,0.193,0.365,147.489,4,https://i.scdn.co/image/ab67616d0000b2738f8beddd322f045c02c22ff2,https://open.spotify.com/track/5qLmoVZYyimyUfnzYSML6u,1531
60698,5OO37imzceddVeX8pb4iCf,Moon Of My Nights,37,372347,0,['Kalmah'],2003-05-23,0.43,0.937,0,-6.48,1,0.048,4.04e-05,0.634,0.0739,0.237,135.039,4,https://i.scdn.co/image/ab67616d0000b273dd5841f0b9c53af3f20312e7,https://open.spotify.com/track/5OO37imzceddVeX8pb4iCf,1531
61429,6X91XIsr3DInOvKftoAu4B,Aurinkotanssija,40,250333,0,['Catcat'],2012-09-02,0.706,0.887,3,-6.422,0,0.0341,0.0252,0.0,0.358,0.444,129.987,4,https://i.scdn.co/image/ab67616d0000b27321c06f23d78624d71e0831c1,https://open.spotify.com/track/6X91XIsr3DInOvKftoAu4B,1531
61443,2V55odAtnEarF5uYvWvzUU,Yksin Sateeseen,37,311333,0,['Catcat'],2012-09-02,0.632,0.877,1,-7.188,0,0.0315,0.000207,1.34e-05,0.15,0.633,139.954,4,https://i.scdn.co/image/ab67616d0000b27321c06f23d78624d71e0831c1,https://open.spotify.com/track/2V55odAtnEarF5uYvWvzUU,1531
61468,60r6Pc7UaHHtoa5VdJsc4b,Kaksi Lensi Yli Käenpesän,33,215333,0,['Catcat'],2012-09-02,0.663,0.888,7,-6.984,0,0.0332,0.181,0.0,0.29,0.512,137.949,4,https://i.scdn.co/image/ab67616d0000b27321c06f23d78624d71e0831c1,https://open.spotify.com/track/60r6Pc7UaHHtoa5VdJsc4b,1531
65788,2Q1s11otlyEtj80OgsqDFz,Internet Ruined Me,74,255600,0,['Wilbur Soot'],2020-05-25,0.726,0.371,9,-14.008,1,0.0623,0.724,0.00299,0.132,0.568,160.24,4,https://i.scdn.co/image/ab67616d0000b2734f4c8f518deae32ede70d84d,https://open.spotify.com/track/2Q1s11otlyEtj80OgsqDFz,1531
