,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1821,Todo Me Gusta de Ti,41,268142,0,['Jerry Legrand'],1980-11-14,0.534,0.437,10,-11.22,1,0.0348,0.626,3.54e-06,0.335,0.967,133.516,4,https://i.scdn.co/image/ab67616d0000b2732de441991bb1f90b22235bb9,https://open.spotify.com/track/6yplI5s12Y8oaJYFaPRdAq
1821,Shoot Your Shot,43,391200,0,['Divine'],1982-03-12,0.724,0.689,5,-13.665,1,0.0464,0.00761,0.577,0.0483,0.813,130.843,4,https://i.scdn.co/image/ab67616d0000b273f56d627c5d75079befa12784,https://open.spotify.com/track/6DSYHNPQlQ758zUohNuCUt
1821,Native Love (Step By Step),38,241507,0,['Divine'],1982-03-12,0.66,0.873,6,-11.995,1,0.0482,0.000554,0.679,0.0827,0.595,128.264,4,https://i.scdn.co/image/ab67616d0000b273f56d627c5d75079befa12784,https://open.spotify.com/track/08z4YUOPIc6nS0nAUC5uDU
1821,Jeremy,73,318227,0,['Pearl Jam'],1991-08-27,0.285,0.846,2,-6.472,1,0.0438,0.0404,0.0,0.182,0.287,108.808,4,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,https://open.spotify.com/track/62nQ8UZVqR2RMvkJHkcO2o
1821,Yellow Ledbetter,71,303587,0,['Pearl Jam'],1991,0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,4,https://i.scdn.co/image/ab67616d0000b2738df1fdc14be33eb2c991d60f,https://open.spotify.com/track/3bE5slaVEfaDreqARl6k4M
1821,Once,58,231368,0,['Pearl Jam'],1991-08-27,0.413,0.885,2,-7.695,0,0.0777,0.00535,1.97e-06,0.166,0.211,113.807,4,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,https://open.spotify.com/track/4nRyBgsqXEP2oPfzaMeZr7
1821,Oceans,56,161893,0,['Pearl Jam'],1991-08-27,0.362,0.377,7,-10.142,1,0.034,0.512,0.101,0.175,0.147,112.393,5,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,https://open.spotify.com/track/0LBmvPJYmtEJ7kkWvc3kbT
1821,Porch,54,210520,0,['Pearl Jam'],1991-08-27,0.326,0.935,9,-5.69,1,0.0698,0.00372,7.55e-06,0.302,0.17,135.762,4,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,https://open.spotify.com/track/3zNkNyXEeDs2HeAZ0fYqxI
1821,Why Go,54,200039,0,['Pearl Jam'],1991-08-27,0.322,0.968,9,-5.59,1,0.106,0.00999,4.12e-05,0.445,0.316,115.565,4,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,https://open.spotify.com/track/337kipThk7s7nHJ8POg1jK
1821,Dissident (Remastered),56,214987,0,['Pearl Jam'],1993-10-19,0.267,0.864,0,-5.127,1,0.0481,0.00304,0.0,0.116,0.531,146.691,4,https://i.scdn.co/image/ab67616d0000b273777344aba9d5b5785b4593a5,https://open.spotify.com/track/1NnUbdEvJigY0ARnoOgDrv
