,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
1248,2QjIEZJDtWVUx1X0dpjuJu,My Darling Is Gone,38,156440,0,['Ritchie Valens'],1959,0.327,0.0626,4,-14.0,1,0.041,0.972,0.000166,0.105,0.176,177.443,3,https://i.scdn.co/image/ab67616d0000b273b19fba02a52f376ed16cf40f,https://open.spotify.com/track/2QjIEZJDtWVUx1X0dpjuJu,1411
27526,683IrkbcXuMdKv2Xwvjzo4,A Contratiempo,48,278067,0,['Ana Torroja'],1997-07-04,0.69,0.436,6,-11.446,1,0.031,0.596,0.00167,0.0881,0.639,164.036,4,https://i.scdn.co/image/ab67616d0000b2738153523bb0282735bf3018ee,https://open.spotify.com/track/683IrkbcXuMdKv2Xwvjzo4,1411
30804,7j9iuJvGg8Ve2O20CO8Oho,Dueño de Ti,70,220587,0,"['Sergio Vega ""El Shaka""']",2004-08-24,0.734,0.676,10,-0.007,1,0.047,0.314,0.0,0.0646,0.774,146.181,3,https://i.scdn.co/image/ab67616d0000b273c565ae9ffc555fb84e6822e5,https://open.spotify.com/track/7j9iuJvGg8Ve2O20CO8Oho,1411
31493,6H4TH5ntp7KzYePysRBcuT,Je fais de toi mon essentiel (avec Anne-Laure Girbal),57,199200,0,"['Emmanuel Moire', 'Anne-Laure Girbal']",2005-05-03,0.528,0.575,4,-7.88,1,0.0257,0.182,0.0,0.169,0.514,148.061,3,https://i.scdn.co/image/ab67616d0000b2739a63d924084d89af2ad334cb,https://open.spotify.com/track/6H4TH5ntp7KzYePysRBcuT,1411
32021,3AjyOYxBv8bByfBtG5o9dP,See You Again,65,190453,0,['Miley Cyrus'],2007-06-26,0.692,0.911,9,-5.098,0,0.177,0.015,7.71e-05,0.112,0.8,138.975,4,https://i.scdn.co/image/ab67616d0000b273ecefbb245706615f71036b9e,https://open.spotify.com/track/3AjyOYxBv8bByfBtG5o9dP,1411
32370,0uYmSZoLXmxBkvsH4jGQRY,Disculpe Usted,66,180040,0,"['Sergio Vega ""El Shaka""']",2008-07-21,0.664,0.498,0,-4.555,1,0.0661,0.605,0.0,0.089,0.966,156.799,3,https://i.scdn.co/image/ab67616d0000b273cd1e4dfb39f194b1d1ce480a,https://open.spotify.com/track/0uYmSZoLXmxBkvsH4jGQRY,1411
32670,0V8FYVlBFuXXTIvRnMbZyS,The Climb,69,236067,0,['Miley Cyrus'],2009-01-01,0.327,0.588,4,-6.611,1,0.0336,0.0834,0.0,0.104,0.329,161.074,4,https://i.scdn.co/image/ab67616d0000b2730e8ba185f3e9f15630a7b5fb,https://open.spotify.com/track/0V8FYVlBFuXXTIvRnMbZyS,1411
35824,1UZOjK1BwmwWU14Erba9CZ,Malibu,75,231907,0,['Miley Cyrus'],2017-09-29,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,4,https://i.scdn.co/image/ab67616d0000b2739012e092ad8ed4731ea11134,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ,1411
36859,44ADyYoY5liaRa3EOAl4uf,Slide Away,75,233654,0,['Miley Cyrus'],2019-08-16,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,4,https://i.scdn.co/image/ab67616d0000b2732bba357383c6f9dbb5112392,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf,1411
37380,6qCsKKS7Ol63SJW3LOIX5R,Plastic Hearts,78,205733,0,['Miley Cyrus'],2020-11-27,0.551,0.756,2,-4.948,1,0.0652,0.0511,0.0,0.0765,0.618,175.984,4,https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142,https://open.spotify.com/track/6qCsKKS7Ol63SJW3LOIX5R,1411
