,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
2770,4F2w3xgfaVJdCSAqDtJULv,The Little Old Lady (From Pasadena),46,166040,0,['Jan & Dean'],1964,0.478,0.817,3,-5.48,1,0.0316,0.548,4e-05,0.0444,0.943,145.946,4,https://i.scdn.co/image/ab67616d0000b273f0377c143c962560dc2d6ac1,https://open.spotify.com/track/4F2w3xgfaVJdCSAqDtJULv,971
8836,5KZrHPwscBkXturVJCJlM4,Now That I'm Down,49,362400,0,['Son Seals'],1973,0.49,0.338,2,-13.657,1,0.2,0.472,4.31e-06,0.109,0.463,140.533,3,https://i.scdn.co/image/ab67616d0000b2731c72a9c2b500dd9555aed631,https://open.spotify.com/track/5KZrHPwscBkXturVJCJlM4,971
9848,5WpP4Mbh0C5agPEhXfWNlH,Libertad Sin Ira,39,223840,0,['Jarcha'],1974,0.697,0.543,9,-11.395,1,0.0481,0.838,0.0,0.173,0.739,121.304,4,https://i.scdn.co/image/ab67616d0000b27395085591309247719a568df3,https://open.spotify.com/track/5WpP4Mbh0C5agPEhXfWNlH,971
12899,3FJzoDaMsDjHxdM4vjJJdJ,Funky Bitch,44,224600,0,['Son Seals'],1978,0.507,0.64,5,-11.733,1,0.0397,0.0541,0.0105,0.056,0.964,106.297,4,https://i.scdn.co/image/ab67616d0000b273a9f4873d7ea3a592028da6bb,https://open.spotify.com/track/3FJzoDaMsDjHxdM4vjJJdJ,971
13754,43BjqjFMxwd6AnjKBukp03,We Belong to the Night,42,321173,0,['Ellen Foley'],1979-06-25,0.359,0.75,7,-9.192,1,0.0371,0.00469,0.36,0.234,0.415,101.413,4,https://i.scdn.co/image/ab67616d0000b273dec36c5d3c785b1bfcb8d50f,https://open.spotify.com/track/43BjqjFMxwd6AnjKBukp03,971
21843,4ZzXPeOfMXk0iKNQGdlzDq,Surf City - Remastered 1990/Stereo Remix,46,163027,0,['Jan & Dean'],1990-01-01,0.469,0.647,8,-13.913,1,0.0315,0.595,1.65e-06,0.339,0.942,147.878,4,https://i.scdn.co/image/ab67616d0000b273c978cc865c254d7c07ce3845,https://open.spotify.com/track/4ZzXPeOfMXk0iKNQGdlzDq,971
25205,2XBeWZJeIojOrFOfVvn2dF,Sadie,46,367533,0,['Son Seals'],1994,0.502,0.753,11,-9.625,0,0.0395,0.142,0.00824,0.0891,0.927,122.656,4,https://i.scdn.co/image/ab67616d0000b2730096e3e486cb98c37957cf90,https://open.spotify.com/track/2XBeWZJeIojOrFOfVvn2dF,971
41479,5ELvQ0DRnOc6aGrXLS2q75,"Yes, I Know",37,305440,0,['Gaither Vocal Band'],1995-01-01,0.651,0.359,8,-13.594,1,0.0266,0.427,0.0,0.0929,0.48,131.901,4,https://i.scdn.co/image/ab67616d0000b2735a589614f6a4fc6b829a1508,https://open.spotify.com/track/5ELvQ0DRnOc6aGrXLS2q75,971
42005,3uMrdh7iGn6cW6xXYRrbjr,I Believe In A Hill Called Mount Calvary,35,209240,0,['Gaither Vocal Band'],1997-01-01,0.331,0.375,2,-8.163,1,0.0352,0.568,0.0,0.176,0.198,123.573,3,https://i.scdn.co/image/ab67616d0000b27303ed1d4ad1d0ce2907f3270d,https://open.spotify.com/track/3uMrdh7iGn6cW6xXYRrbjr,971
46939,0kHTfgJADmA81Wt25s3f98,Why Do I Cry,35,168653,0,['The Remains'],1966,0.603,0.643,9,-9.146,0,0.0478,0.613,0.0,0.177,0.914,135.857,4,https://i.scdn.co/image/ab67616d0000b273c329cfafcc7a023ec52f04df,https://open.spotify.com/track/0kHTfgJADmA81Wt25s3f98,971
50341,66KGQKjd0ooNXFSx9uRc8c,Pronóstico,31,404800,0,['Impacto Crea'],1973,0.494,0.408,5,-7.287,0,0.0288,0.729,0.0623,0.329,0.421,146.371,4,https://i.scdn.co/image/ab67616d0000b273e5dbc671168dd57ba1755d3b,https://open.spotify.com/track/66KGQKjd0ooNXFSx9uRc8c,971
