,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
131,Rock `N Roll Is King,42,177173,0,['Teencats'],1984-01-01,0.508,0.916,9,-7.573,1,0.0628,0.0116,0.0,0.123,0.945,160.021,4,https://i.scdn.co/image/ab67616d0000b27387a11a16edbd6d1315f86541,https://open.spotify.com/track/3CDMqz5mfyava5rfaZwgtY
131,Hele Bi Gel,61,231317,0,['Pinhani'],2006-03-06,0.68,0.576,9,-8.637,0,0.0296,0.324,0.0,0.0448,0.624,146.037,1,https://i.scdn.co/image/ab67616d0000b273c3d902df0fa095aa87fd94db,https://open.spotify.com/track/5nuGiGWV1tGsLYqi0Y8RmZ
131,Dön Bak Dünyaya,61,393532,0,['Pinhani'],2006-03-06,0.455,0.592,11,-9.342,0,0.0389,0.0818,0.00221,0.2,0.499,171.937,4,https://i.scdn.co/image/ab67616d0000b273c3d902df0fa095aa87fd94db,https://open.spotify.com/track/7jasmsYWsjrsXTIDI5RApZ
131,Cuatro Rosas,61,248520,0,['Banda Pelillos'],2008-06-26,0.676,0.492,10,-5.864,1,0.0659,0.648,0.0,0.047,0.901,155.016,4,https://i.scdn.co/image/ab67616d0000b27329f4776ffffbd064d5bf1d79,https://open.spotify.com/track/4MNshDc0FgyiddMjlGbeCV
131,Who I Am With You,60,191573,0,['Chris Young'],2013-09-16,0.466,0.702,0,-4.308,1,0.032,0.0983,1.29e-05,0.242,0.47,150.309,4,https://i.scdn.co/image/ab67616d0000b2735dd009ae4847b61c93571948,https://open.spotify.com/track/4u7KjVIQPdzGCcAwg4W5Kl
131,Isänmaa (feat. Diamo),33,238167,0,['Jupus'],2015,0.59,0.621,2,-8.01,1,0.226,0.365,0.0,0.182,0.511,179.856,4,https://i.scdn.co/image/ab67616d0000b27311044786956983987d9f62e6,https://open.spotify.com/track/3dmmHOCTZHq2iFRMsfWAry
131,Las mujeres quieren bailar,46,196800,0,['Banda Pelillos'],1999,0.845,0.866,9,-4.25,1,0.144,0.146,5.8e-05,0.338,0.838,156.242,4,https://i.scdn.co/image/ab67616d0000b27306ed23cfa969ae59b1e08212,https://open.spotify.com/track/5wJOv7x0ObqV024IhCruVF
131,El Baile de la Cachucha,45,175973,0,['Banda Pelillos'],1997,0.741,0.831,7,-6.538,0,0.0393,0.427,1.5e-05,0.2,0.967,152.071,4,https://i.scdn.co/image/ab67616d0000b2734daba8285aafcdd2cc433f99,https://open.spotify.com/track/5ZLMLSXFdSZnADxDoneQ2w
131,Your Love - Dolce Amore Teleserye Theme,59,250804,0,['Juris'],2016-01-01,0.52,0.309,2,-12.039,1,0.0534,0.597,0.0,0.102,0.177,150.098,4,https://i.scdn.co/image/ab67616d0000b273b5c0bb1323d75a5b390b5f2f,https://open.spotify.com/track/2PcbtMoqOlGSzOfyJlkB06
131,Eyes Of A Stranger,43,298040,0,['The Payolas'],1987-01-01,0.671,0.335,1,-19.499,0,0.0371,0.00518,0.000472,0.0439,0.795,143.875,4,https://i.scdn.co/image/ab67616d0000b273653c945fd53a663d12ab3d71,https://open.spotify.com/track/7D241eUcI43whoQZxLIY2I
131,Raised on Country,64,175595,0,['Chris Young'],2019-01-04,0.572,0.794,2,-3.224,1,0.0455,0.395,0.0,0.23,0.79,148.095,4,https://i.scdn.co/image/ab67616d0000b273dcc6070faa6e13ba3e4a2a3c,https://open.spotify.com/track/6voi5xnLs9JKmWG2oLmgDU
