,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
691,The Girl from Ipanema,41,168173,0,['Charlie Byrd'],1965,0.662,0.227,5,-17.07,1,0.0333,0.877,0.849,0.137,0.653,150.097,4,https://i.scdn.co/image/ab67616d0000b2737467c7f9d49369d767e632e7,https://open.spotify.com/track/67Hu8S8wMhAEKY6AfGSMoZ
691,Siempre Sere,53,322467,0,['Tito Rojas Y Su Orquesta'],1990,0.59,0.534,0,-11.513,0,0.0333,0.127,0.0,0.393,0.897,165.465,4,https://i.scdn.co/image/ab67616d0000b2733440731e00045fa21cd5ee8d,https://open.spotify.com/track/4ZGk5h0sIfeunWEKzXEoHr
691,Ella Se Hizo Deseo,52,302827,0,['Tito Rojas Y Su Orquesta'],1990,0.692,0.563,4,-11.399,0,0.0384,0.28,0.000153,0.0896,0.895,170.717,4,https://i.scdn.co/image/ab67616d0000b2733440731e00045fa21cd5ee8d,https://open.spotify.com/track/60T9E5dxb4076R7fv3Njjo
691,Afuera Del Planeta,64,229406,0,['Manuel Medrano'],2015-10-30,0.538,0.508,2,-8.963,1,0.038,0.679,0.00272,0.126,0.294,171.98,4,https://i.scdn.co/image/ab67616d0000b2738195fefecfd1ba1918971352,https://open.spotify.com/track/71t9GoojGIMZLySI6imKFY
691,006 - Angst in der 9a - Teil 02,33,85973,0,['TKKG Retro-Archiv'],1981-08-01,0.63,0.517,7,-10.086,1,0.873,0.788,0.0,0.793,0.656,142.574,3,https://i.scdn.co/image/ab67616d0000b2731f536fc02df72b945d88b2ff,https://open.spotify.com/track/7n5Uxm8p9t5i8jrdi2KTjL
691,006 - Angst in der 9a - Teil 19,33,91200,0,['TKKG Retro-Archiv'],1981-08-01,0.57,0.575,6,-7.507,0,0.794,0.51,0.0,0.622,0.599,145.046,4,https://i.scdn.co/image/ab67616d0000b2731f536fc02df72b945d88b2ff,https://open.spotify.com/track/4TD231xczVxfDkeS1LiXTm
691,006 - Angst in der 9a - Teil 23,33,86253,0,['TKKG Retro-Archiv'],1981-08-01,0.575,0.521,8,-11.188,1,0.928,0.514,0.0,0.753,0.544,170.283,4,https://i.scdn.co/image/ab67616d0000b2731f536fc02df72b945d88b2ff,https://open.spotify.com/track/6RQc4AStXsNjQuNkWl9JOB
691,006 - Angst in der 9a - Teil 25,33,102360,0,['TKKG Retro-Archiv'],1981-08-01,0.602,0.606,5,-7.198,1,0.93,0.594,0.0,0.34,0.604,155.147,5,https://i.scdn.co/image/ab67616d0000b2731f536fc02df72b945d88b2ff,https://open.spotify.com/track/2UM5U0BPWvdqZih6hLCd5p
691,004 - Das Paket mit dem Totenkopf - Teil 25,32,79693,0,['TKKG Retro-Archiv'],1981-06-01,0.538,0.569,0,-5.815,1,0.433,0.685,0.0,0.314,0.699,160.832,4,https://i.scdn.co/image/ab67616d0000b27365c75bc6e2837f4d4a83040a,https://open.spotify.com/track/0sHRL5XSv9yeADyJcPbGtf
691,009 - Abenteuer im Ferienlager - Teil 01,33,105000,0,['TKKG Retro-Archiv'],1982-03-01,0.457,0.721,0,-7.579,1,0.472,0.209,0.0,0.47,0.827,165.55,1,https://i.scdn.co/image/ab67616d0000b2733b46159957a4c0618ea72883,https://open.spotify.com/track/6Y1OjUmHXCssdnUUVG5tu8
691,009 - Abenteuer im Ferienlager - Teil 06,33,102160,0,['TKKG Retro-Archiv'],1982-03-01,0.577,0.443,2,-10.775,0,0.894,0.274,0.0,0.203,0.505,167.968,4,https://i.scdn.co/image/ab67616d0000b2733b46159957a4c0618ea72883,https://open.spotify.com/track/1uFpXkEWtwd5bp8EqWNg7w
691,013 - Die Bettelmönche aus Atlantis - Teil 02,33,116747,0,['TKKG Retro-Archiv'],1982-04-06,0.679,0.365,0,-12.014,0,0.94,0.819,0.0,0.567,0.546,145.345,1,https://i.scdn.co/image/ab67616d0000b2738291078c1b158b9524dca175,https://open.spotify.com/track/2z1qSse0XZ9lT18FeSVdY6
691,011 - Die Falschmünzer vom Mäuseweg - Teil 01,32,101907,0,['TKKG Retro-Archiv'],1982-03-06,0.492,0.823,3,-5.766,0,0.645,0.523,0.0,0.898,0.577,154.127,5,https://i.scdn.co/image/ab67616d0000b273ea903c7255d7bf3e3c8e83f1,https://open.spotify.com/track/5neN6kqUZj36nFBOASmufF
691,013 - Die Bettelmönche aus Atlantis - Teil 18,32,103773,0,['TKKG Retro-Archiv'],1982-04-06,0.616,0.394,11,-13.843,0,0.957,0.734,0.0,0.36,0.68,180.447,4,https://i.scdn.co/image/ab67616d0000b2738291078c1b158b9524dca175,https://open.spotify.com/track/1AdKfNCL8WNpJe9jyQCy2N
691,008 - Auf der Spur der Vogeljäger - Teil 01,32,94880,0,['TKKG Retro-Archiv'],1982-02-01,0.49,0.535,0,-6.541,1,0.458,0.619,0.0,0.841,0.456,156.021,5,https://i.scdn.co/image/ab67616d0000b2739eb1152af097e6fce17349c1,https://open.spotify.com/track/3l1QX8nrUMzd1EG4HjBuRQ
