,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
741,Le Diré,58,203667,0,['La Firma'],2005-06-14,0.788,0.701,5,-8.229,1,0.0294,0.385,1.12e-06,0.118,0.968,130.048,4,https://i.scdn.co/image/ab67616d0000b273931388ccba429bd04405b4af,https://open.spotify.com/track/1spvvISCt2fPLjCWT25Oi9
741,It Might Be You,31,602307,0,['Roberta Flack'],1994-09-27,0.682,0.373,0,-13.575,0,0.033,0.183,7.66e-06,0.0661,0.672,147.958,4,https://i.scdn.co/image/ab67616d0000b273c9c90a84f399931de27bc879,https://open.spotify.com/track/3Rufli1yB8NTPOii0qReSp
741,Ntaba ezikude,44,348486,0,"['Sun-El Musician', 'Simmy']",2018-04-20,0.716,0.591,9,-12.802,1,0.0497,0.0137,0.0935,0.1,0.286,121.991,4,https://i.scdn.co/image/ab67616d0000b273bb00024467b367bc5d1b809a,https://open.spotify.com/track/7K0EAv8OpyYIaGza5GCNjY
741,Sonini,42,345280,0,"['Sun-El Musician', 'Simmy', 'Lelo Kamau']",2018-04-20,0.631,0.756,3,-11.524,1,0.0374,0.0389,0.493,0.0769,0.578,123.99,4,https://i.scdn.co/image/ab67616d0000b273bb00024467b367bc5d1b809a,https://open.spotify.com/track/7uorcEb4It46F3KkWhnjwb
741,Ubomi Abumanga,50,332533,0,"['Sun-El Musician', 'Msaki']",2020-05-29,0.772,0.71,4,-11.52,0,0.0399,0.0628,0.769,0.0551,0.204,117.009,4,https://i.scdn.co/image/ab67616d0000b2737ab7534c97d1f40e34c25b19,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
741,En el Aire,55,257975,0,['Nonpalidece'],2005-06-16,0.756,0.448,9,-9.712,1,0.133,0.109,6.56e-06,0.05,0.846,151.976,4,https://i.scdn.co/image/ab67616d0000b27373bb52214f5d93718d6adc01,https://open.spotify.com/track/6tT7NZT9kUGcntWb7yFX0C
741,Witches' Dance,35,286600,0,['Mercyful Fate'],1994,0.411,0.92,0,-6.578,1,0.0529,0.0339,0.285,0.162,0.293,144.775,4,https://i.scdn.co/image/ab67616d0000b273b75fcdfbdd239fcf4b79d038,https://open.spotify.com/track/3qwngQo9qTC4lWLbNPayNm
741,Painted By Numbers,48,200000,0,['The Sounds'],2006-03-15,0.475,0.807,3,-3.959,0,0.0332,0.0136,6.74e-05,0.109,0.731,145.179,4,https://i.scdn.co/image/ab67616d0000b273c40503326a4b12ddd67718b8,https://open.spotify.com/track/0vKt8MR7mVWJ7uWH93HYzl
741,Tony the Beat,41,192066,0,['The Sounds'],2006-03-15,0.715,0.791,4,-3.076,0,0.0356,0.0106,1.6e-05,0.032,0.949,128.198,4,https://i.scdn.co/image/ab67616d0000b273c40503326a4b12ddd67718b8,https://open.spotify.com/track/6QxQz4h8vdcVb9NZq2x8RO
741,No One Sleeps When I'm Awake,43,264307,0,['The Sounds'],2009-06-01,0.527,0.851,6,-4.117,1,0.0438,0.00156,1.52e-05,0.147,0.519,131.968,4,https://i.scdn.co/image/ab67616d0000b273d0163bf2cc7d612fa35de3ad,https://open.spotify.com/track/4VTqqmeNsqcHArcorz0ykT
