,name,popularity,artists,release_date,images,urls
161,The Ceremony,35,"['George Jones', 'Tammy Wynette']",1972-05-01,https://i.scdn.co/image/ab67616d0000b273cbc6fb1a457e81632784197a,https://open.spotify.com/track/38Qo9g8vkIbTovQanVzUKa
161,The Grand Tour - Single Version,44,['George Jones'],1974-08-07,https://i.scdn.co/image/ab67616d0000b27319eb0f0fc4040fdb16220dc1,https://open.spotify.com/track/1YZ9mU9r6RXjTRee6G8GLU
161,If Drinkin' Don't Kill Me (Her Memory Will),53,['George Jones'],1980,https://i.scdn.co/image/ab67616d0000b27370baa048c4fdcc6c8152f399,https://open.spotify.com/track/1Eu8T7TxbcrlZ1oE8Eccxd
161,Her Name Is...,46,['George Jones'],1982-10-30,https://i.scdn.co/image/ab67616d0000b273fefeca1b17db2292c7561e7b,https://open.spotify.com/track/6v3ozeTaUGr5Wwmya1Xhg0
161,Tennessee Whiskey,47,['George Jones'],1984-01-01,https://i.scdn.co/image/ab67616d0000b2734fe0d0229e558053d7b7fb07,https://open.spotify.com/track/0sm3ZtBLGY0Wbz7MOwwmGK
161,Who's Gonna Fill Their Shoes,45,['George Jones'],1985-08-01,https://i.scdn.co/image/ab67616d0000b27365dfb3b916644c6ade7f75e2,https://open.spotify.com/track/2Wln4pSEffaKh3C5mMtg1d
161,He Stopped Loving Her Today,58,['George Jones'],1987-01-01,https://i.scdn.co/image/ab67616d0000b273333c4f43127c11f3e748e367,https://open.spotify.com/track/6qMgx8ys4MNNxypaIvbG0i
161,I Don't Need Your Rockin' Chair,46,['George Jones'],1992-01-01,https://i.scdn.co/image/ab67616d0000b273b597b0a0653023c834713d0b,https://open.spotify.com/track/6yOHjz9NgndSgPzJFrwB4F
161,The Grand Tour,53,['George Jones'],1998-07-14,https://i.scdn.co/image/ab67616d0000b273ce266c498de3c67fc57dbaed,https://open.spotify.com/track/5lXX4SAV6HBaVnZ6sUQPNE
161,85/Billy Dee Interlude,51,['Youngbloodz'],1999,https://i.scdn.co/image/ab67616d0000b2734145f8a1cb5b963e6de6ad89,https://open.spotify.com/track/1eYyfFDQJGRhQ55jlbtqrG
161,Snap Yo Fingers,69,"['Youngbloodz', 'Sean Paul', 'E-40', 'Lil Jon']",2006-05-02,https://i.scdn.co/image/ab67616d0000b273aa119fab1d342e3a7e4ddb2c,https://open.spotify.com/track/6o3s08kk2fQI37vxGZDrJ1
161,We Didn't See a Thing (with Ray Charles feat. Chet Atkins),39,"['George Jones', 'Chet Atkins', 'Ray Charles']",1984,https://i.scdn.co/image/ab67616d0000b273e7f591dfe6f46e3dafaa78dc,https://open.spotify.com/track/2HNi22rtbbt3xpO40bo94w
161,Damn! (feat. Lil' Jon) - Club Mix,56,"['Youngbloodz', 'Lil Jon']",2003-07-25,https://i.scdn.co/image/ab67616d0000b273a61fff98821b5ff9181815f6,https://open.spotify.com/track/5TpaWJKnuyA4MjzAbFXSTQ
161,Bartender's Blues,33,['George Jones'],1978,https://i.scdn.co/image/ab67616d0000b273b67ba819b6ec7f2b550e8950,https://open.spotify.com/track/57DG9DcC0qHS2zAMYVXys9
161,Dulcito e Coco,61,['Vicente Garcia'],2016-08-26,https://i.scdn.co/image/ab67616d0000b273d736613f902425dbf608194d,https://open.spotify.com/track/7Li9u5C7CNLvqOqhrhZEML
161,Espuma y Arrecife (feat. Los Gaiteros de San Jacinto),53,"['Vicente Garcia', 'Los Gaiteros de San Jacinto']",2016-08-26,https://i.scdn.co/image/ab67616d0000b273d736613f902425dbf608194d,https://open.spotify.com/track/4zI20oWjDbnkpaXny0J3b5
161,Sun And Moon - Original London Cast Recording/1989,40,"['Claude-Michel Schönberg', 'Lea Salonga', 'Simon Bowman']",1988,https://i.scdn.co/image/ab67616d0000b273eee95ef0544289eec9afea39,https://open.spotify.com/track/2zbiY3YgPkqdZFoNQGS0Rp
161,The Window Up Above,34,['George Jones'],1987-01-01,https://i.scdn.co/image/ab67616d0000b273333c4f43127c11f3e748e367,https://open.spotify.com/track/2RqhJRMF3FAbvKs8ZUCMYn
161,The Race Is On,41,['George Jones'],1997-01-01,https://i.scdn.co/image/ab67616d0000b273b557e381d1e71d5db0f05c8b,https://open.spotify.com/track/1q0SkvboXCdVQauHBzVr9z
161,Poquito A Poquito,43,"['Vicente Garcia', 'Ximena Sariñana']",2011-01-01,https://i.scdn.co/image/ab67616d0000b2730e6ebd54850d8ecffb2b2eaa,https://open.spotify.com/track/5cCCk44zy1XwmxIxwHjNAE
161,Dulcito e Coco - Recorded at Spotify Studios NYC,57,['Vicente Garcia'],2018-05-09,https://i.scdn.co/image/ab67616d0000b27337d295e88b6e049c3ba9fd41,https://open.spotify.com/track/3hQR682FLOBZg22eYjPA6L
161,Tennessee Whiskey,36,['George Jones'],1987-01-01,https://i.scdn.co/image/ab67616d0000b273333c4f43127c11f3e748e367,https://open.spotify.com/track/0NNnrpB0y0H7G2JoMVerQq
161,The Grand Tour,39,['George Jones'],1987-01-01,https://i.scdn.co/image/ab67616d0000b273333c4f43127c11f3e748e367,https://open.spotify.com/track/5MBbDg00tK6jlhAcZuUnoC
161,I'mma Shine,50,['Youngbloodz'],2006-08-08,https://i.scdn.co/image/ab67616d0000b27329e859984c912d7a77420e43,https://open.spotify.com/track/1x01tXhHXuRaxDvyo0BrxZ
161,I Still Believe - Original London Cast Recording/1989,35,"['Claude-Michel Schönberg', 'Claire Moore', 'Lea Salonga']",1988,https://i.scdn.co/image/ab67616d0000b273eee95ef0544289eec9afea39,https://open.spotify.com/track/1BX4z8ei7VhAGDUx8XhnCe
161,追光者 (電視劇《夏至未至》插曲),61,['Yoyo Sham'],2017-06-19,https://i.scdn.co/image/ab67616d0000b2734a4e2221fef6640728a52a3f,https://open.spotify.com/track/0F4IKZU7I3tWXyJIlqhtqU
161,如果我是一首歌,40,['Yoyo Sham'],2017-08-22,https://i.scdn.co/image/ab67616d0000b2738871627ab7f2aab14fcc6ae6,https://open.spotify.com/track/0SYdaGH1uRZnWK82FAFltl
161,剎那的烏托邦,31,['Yoyo Sham'],2017-06-16,https://i.scdn.co/image/ab67616d0000b2733b0335466082ae58db2499ba,https://open.spotify.com/track/5jSwI4xhySHMr6PaHMnBrx
161,A Drunk Can't Be a Man,35,['George Jones'],1987,https://i.scdn.co/image/ab67616d0000b273b2d53d4d0a1ab5e1a34577e1,https://open.spotify.com/track/1h63YdBRRj1EJof0qwTQ1m
