,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
11106,5gQCUf4lfy6GpuhdPzxQ6B,Dazz - Single Version,53,202000,0,['Brick'],1976,0.722,0.778,4,-7.931,1,0.0611,0.0697,7.46e-06,0.0414,0.839,109.076,4,https://i.scdn.co/image/ab67616d0000b27371624e7e3edf05c197f8f560,https://open.spotify.com/track/5gQCUf4lfy6GpuhdPzxQ6B,41
11425,3KMUmrYYtWVhbdfpphhCLm,Dazz - Dazz Disco Mix,42,336507,0,['Brick'],1976,0.763,0.898,2,-6.26,1,0.0468,0.113,0.00417,0.0212,0.928,109.004,4,https://i.scdn.co/image/ab67616d0000b273d2d1d716aa27f5f06c15fd2f,https://open.spotify.com/track/3KMUmrYYtWVhbdfpphhCLm,41
25303,0ttHpMs250dpFkCYAnuhnE,Good,64,185093,0,['Better Than Ezra'],1995-02-28,0.615,0.657,7,-6.873,1,0.029,0.000372,0.0204,0.132,0.792,109.95,4,https://i.scdn.co/image/ab67616d0000b273e8a83f22a1c4cfc2befff9e2,https://open.spotify.com/track/0ttHpMs250dpFkCYAnuhnE,41
26291,7GuLQiPvQbfzP0kqcvgIQQ,Desperately Wanting,54,277493,0,['Better Than Ezra'],1996-08-02,0.494,0.913,0,-5.289,1,0.0378,0.000165,0.00898,0.247,0.478,99.92,4,https://i.scdn.co/image/ab67616d0000b273c62015342d4d7f8f2486a3d9,https://open.spotify.com/track/7GuLQiPvQbfzP0kqcvgIQQ,41
35018,51xUartdwQzXmtrwHyXRVp,On My Own,70,145413,0,['Ross Lynch'],2015-01-01,0.669,0.593,7,-6.628,1,0.0406,0.14,0.0,0.119,0.281,87.965,4,https://i.scdn.co/image/ab67616d0000b2736aab3c04a318c8c5f44031a5,https://open.spotify.com/track/51xUartdwQzXmtrwHyXRVp,41
65872,0HiT4oRA2ZAmbNIWDHvnX3,Southern Sunset,33,244240,0,['Brick'],1976,0.58,0.739,10,-5.313,0,0.0296,0.0358,0.168,0.0908,0.849,113.234,4,https://i.scdn.co/image/ab67616d0000b273d2d1d716aa27f5f06c15fd2f,https://open.spotify.com/track/0HiT4oRA2ZAmbNIWDHvnX3,41
65885,7hi5GRxH2mqIWMUMF3lFmX,Dusic,32,341400,0,['Brick'],1976,0.803,0.911,2,-6.045,1,0.036,0.0512,0.736,0.0862,0.951,110.406,4,https://i.scdn.co/image/ab67616d0000b27371624e7e3edf05c197f8f560,https://open.spotify.com/track/7hi5GRxH2mqIWMUMF3lFmX,41
70439,7pn9khNxpK7imTnipoRybr,Me Enamoré de Un Imposible,38,219436,0,['Linces de Bolivia'],1994-01-01,0.771,0.456,9,-11.509,1,0.0825,0.19,0.0,0.103,0.944,87.838,4,https://i.scdn.co/image/ab67616d0000b2737626386e8346ed2b1c3e7a50,https://open.spotify.com/track/7pn9khNxpK7imTnipoRybr,41
72413,6mPo9jqMcX2DzLf1xdWyX7,El Final de Este Amor,48,232222,0,['Corazon Serrano'],2019-08-23,0.664,0.871,8,-3.8,1,0.0308,0.359,0.0167,0.122,0.818,104.058,4,https://i.scdn.co/image/ab67616d0000b273877543d9c74300634d2857f7,https://open.spotify.com/track/6mPo9jqMcX2DzLf1xdWyX7,41
72427,3SzbIdGQtMbdjfCU28LagE,Dos Cervecitas,46,235590,0,['Corazon Serrano'],2019-08-23,0.821,0.557,10,-8.585,0,0.0774,0.32,0.00553,0.343,0.568,99.969,4,https://i.scdn.co/image/ab67616d0000b273fbad271adbd74c9add46ad0c,https://open.spotify.com/track/3SzbIdGQtMbdjfCU28LagE,41
72552,6oGJpaSobRpUpcYU71biLS,Adiós Cariño,46,247269,0,['Corazon Serrano'],2020-06-06,0.667,0.892,2,-5.923,1,0.0301,0.648,0.000256,0.0961,0.925,98.038,4,https://i.scdn.co/image/ab67616d0000b273758a35607c3953b44e25eae5,https://open.spotify.com/track/6oGJpaSobRpUpcYU71biLS,41
72554,7J6PMnueC6CroQRBnEtkok,En Qué Brazos Estarás,45,264867,0,['Corazon Serrano'],2020-11-12,0.781,0.732,8,-6.016,1,0.0328,0.415,0.00024,0.122,0.846,107.015,4,https://i.scdn.co/image/ab67616d0000b273d05b267d6eb8fb4fb820ca30,https://open.spotify.com/track/7J6PMnueC6CroQRBnEtkok,41
74947,5kKme9GCKnjKWC16Lb8cER,עוד סיפור אחד של אהבה,31,252467,0,['Shimi Tavori'],1996-01-01,0.477,0.342,0,-13.44,1,0.0273,0.304,0.0,0.206,0.346,84.871,4,https://i.scdn.co/image/ab67616d0000b2735a6366aee297b54437917096,https://open.spotify.com/track/5kKme9GCKnjKWC16Lb8cER,41
