,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
24629,6NmGIj2leVHRKkHEGyechJ,Yeh Haseen Vadiyan Yeh Khula Aasman,58,320013,0,"['A.R. Rahman', 'S. P. Balasubrahmanyam', 'K. S. Chithra']",1994-03-12,0.64,0.295,5,-16.357,1,0.0397,0.425,2.05e-06,0.0804,0.107,121.903,4,https://i.scdn.co/image/ab67616d0000b2730a6413faed4599fdcbf15c37,https://open.spotify.com/track/6NmGIj2leVHRKkHEGyechJ,951
25050,4zS1GqwMvfSsA0g48qvxAq,"Roja - Version, 1",49,306147,0,"['A.R. Rahman', 'S. P. Balasubrahmanyam', 'K. S. Chithra']",1994-03-12,0.63,0.319,4,-17.106,1,0.0467,0.504,0.0,0.0926,0.431,90.956,4,https://i.scdn.co/image/ab67616d0000b2730a6413faed4599fdcbf15c37,https://open.spotify.com/track/4zS1GqwMvfSsA0g48qvxAq,951
27911,30yySOIXHZYx94sLAySy2j,Dil Se Re,55,405707,0,"['A.R. Rahman', 'Anuradha', 'Anupama']",1998-07-08,0.844,0.442,9,-16.54,1,0.0691,0.00882,0.000498,0.0879,0.436,105.986,4,https://i.scdn.co/image/ab67616d0000b2734e2aa94e199e50bc8e10646f,https://open.spotify.com/track/30yySOIXHZYx94sLAySy2j,951
31939,1O5mTSQa0sCce9ghhDqIZl,Jashn-E-Bahaaraa,70,315173,0,"['A.R. Rahman', 'Javed Ali']",2007-12-31,0.7,0.343,2,-10.474,1,0.0308,0.767,0.0,0.0789,0.488,137.864,4,https://i.scdn.co/image/ab67616d0000b27346131d4d7919c5cacd15c7d3,https://open.spotify.com/track/1O5mTSQa0sCce9ghhDqIZl,951
33475,7F8RNvTQlvbeBLeenycvN6,Kun Faya Kun,67,470500,0,"['A.R. Rahman', 'Javed Ali', 'Mohit Chauhan']",2011-10-01,0.362,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,4,https://i.scdn.co/image/ab67616d0000b27354e544672baa16145d67612b,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6,951
53961,72Lk8C1Eux8P0hahS3uesA,Anjali Anjali,37,368467,0,"['A.R. Rahman', 'S. P. Balasubrahmanyam', 'K. S. Chithra']",1994-03-12,0.444,0.372,2,-13.765,1,0.0523,0.862,0.000775,0.167,0.422,88.704,4,https://i.scdn.co/image/ab67616d0000b27336c4dd9696bd3fb8b4de1c01,https://open.spotify.com/track/72Lk8C1Eux8P0hahS3uesA,951
67397,3bS1taFqjZhkOBjvpim9OS,"Roja - Version, 2",40,304827,0,"['A.R. Rahman', 'Hariharan', 'K. S. Chithra']",1994-03-12,0.642,0.255,4,-18.563,1,0.0368,0.45,0.0,0.0663,0.45,91.0,4,https://i.scdn.co/image/ab67616d0000b2730a6413faed4599fdcbf15c37,https://open.spotify.com/track/3bS1taFqjZhkOBjvpim9OS,951
96125,70usDdEk4zRWxSPFogQqfQ,Kadhalenum,40,402383,0,"['A.R. Rahman', 'S. P. Balasubrahmanyam', 'Swarnalatha']",1999-03-12,0.652,0.563,3,-10.289,0,0.0296,0.0355,4.85e-05,0.118,0.74,99.035,4,https://i.scdn.co/image/ab67616d0000b2736a7340a826f4daa045c0d5e2,https://open.spotify.com/track/70usDdEk4zRWxSPFogQqfQ,951
115950,5N4CKJdAR0U2N7wwULCed9,Secret of Success,32,367227,0,"['A.R. Rahman', 'Lucky Ali', 'Blaaze', 'Vasundhara Das']",2003-06-28,0.729,0.858,5,-6.853,1,0.179,0.0193,0.0,0.116,0.571,109.972,4,https://i.scdn.co/image/ab67616d0000b27306b5973bc76a7e2556e2616a,https://open.spotify.com/track/5N4CKJdAR0U2N7wwULCed9,951
116011,5KJSI1MjQeXEBHBYMjgP41,Innum Konjam Naeram,57,313533,0,"['A.R. Rahman', 'Vijay Prakash', 'Shweta Mohan']",2013-05-13,0.647,0.389,5,-10.35,1,0.0336,0.509,7.8e-06,0.103,0.436,134.976,3,https://i.scdn.co/image/ab67616d0000b273453744769f58164eb7dd90c8,https://open.spotify.com/track/5KJSI1MjQeXEBHBYMjgP41,951
