,name,popularity,artists,release_date,images,urls
471,Yollarda Bulurum Seni,55,['Haluk Levent'],1993,https://i.scdn.co/image/ab67616d0000b273866d83ce92f74731e53a7c7b,https://open.spotify.com/track/2mwCk42hjSzBV7TgdeUd0z
471,a lot,79,['21 Savage'],2018-12-21,https://i.scdn.co/image/ab67616d0000b273280689ecc5e4b2038bb5e4bd,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
471,ball w/o you,76,['21 Savage'],2018-12-21,https://i.scdn.co/image/ab67616d0000b273280689ecc5e4b2038bb5e4bd,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO
471,God's Country,74,['Blake Shelton'],2019-03-29,https://i.scdn.co/image/ab67616d0000b2730d7cfe15d2f94083ccb6ae81,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
471,Mine Would Be You,60,['Blake Shelton'],2013-03-26,https://i.scdn.co/image/ab67616d0000b273de2b6ae73697b2da4d3e9c27,https://open.spotify.com/track/1zvQt99d5oTkEQLmSoO1yu
471,demonit,51,['william'],2019-06-07,https://i.scdn.co/image/ab67616d0000b273e9083e91e9e31aa193133907,https://open.spotify.com/track/7knH5wNDJ5NYbJrohazyRO
471,Penelope (feat. Clever),57,"['william', 'Clever']",2020-09-04,https://i.scdn.co/image/ab67616d0000b273bfbfd3b28cde5ee9a98ce116,https://open.spotify.com/track/677ly6xN6EUbIL8FPltKle
471,Πέτα Τα,40,['Light'],2017-10-27,https://i.scdn.co/image/ab67616d0000b273ca3b39fca2149487338d25fe,https://open.spotify.com/track/7G0t3pjW4JdjkLzNF5bYqX
471,Mosca,47,['Light'],2018-11-01,https://i.scdn.co/image/ab67616d0000b2730c4f51b1a55572a3003a4a33,https://open.spotify.com/track/3rwuYQM6eEqTLWapNYAeZD
471,Ola Ta Chains,37,['Light'],2018-03-13,https://i.scdn.co/image/ab67616d0000b273782a61e2045670efe03a19c8,https://open.spotify.com/track/4igJrnO72utkkJCUr56zFS
471,Roz Panthiras,51,"['Light', 'Hawk']",2020-12-25,https://i.scdn.co/image/ab67616d0000b2739fe736268fe8894a678f4207,https://open.spotify.com/track/5lHhoLhB2A85h40FHhVud1
471,God Gave Me You,65,['Blake Shelton'],2011-07-11,https://i.scdn.co/image/ab67616d0000b273b210ae955aeea30e0fa97434,https://open.spotify.com/track/0w9LJae3sVlZlH2CnxTInF
471,Nobody But You (Duet with Gwen Stefani),72,"['Blake Shelton', 'Gwen Stefani']",2019-12-13,https://i.scdn.co/image/ab67616d0000b273acf99661b45380007ad598cb,https://open.spotify.com/track/5M8goiFYynmNxhueYW6grR
471,Akdeniz Akşamları,39,['Haluk Levent'],1993,https://i.scdn.co/image/ab67616d0000b273866d83ce92f74731e53a7c7b,https://open.spotify.com/track/0WDDFvbmLKx8tyiWYbObyx
471,ถ่านไฟเก่า,37,['Bird Thongchai'],1998-08-06,https://i.scdn.co/image/ab67616d0000b2737802e6079e27a6d4ef00e1a2,https://open.spotify.com/track/4cvEO9KZTEB4EtAGVAwT5J
471,ต้องโทษดาว...,46,['Bird Thongchai'],2002-11-05,https://i.scdn.co/image/ab67616d0000b2736fc163be38ab9291736f01cf,https://open.spotify.com/track/3llY02Bgyv9OMpjmNXH3at
471,ถ่านไฟเก่า,42,['Bird Thongchai'],2005-10-21,https://i.scdn.co/image/ab67616d0000b2737f143ab847d2f76b7fd8ff1e,https://open.spotify.com/track/40IDdF69iNmvQ8aRKrtkt4
471,กลับไม่ได้ ไปไม่ถึง,32,['Bird Thongchai'],2005-10-21,https://i.scdn.co/image/ab67616d0000b2737f143ab847d2f76b7fd8ff1e,https://open.spotify.com/track/6UOTFAYXyusMhVYpIEJB8S
