,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
16441,36WtQjrOw4vyYsErsyUvQO,Susanna,46,289600,0,['The Art Company'],1983-05-05,0.607,0.54,9,-12.037,0,0.0393,0.431,0.0,0.707,0.473,92.052,4,https://i.scdn.co/image/ab67616d0000b2732945a6dc414c1651ec769ae2,https://open.spotify.com/track/36WtQjrOw4vyYsErsyUvQO,531
20674,3kim6v8wY7HLPaNmw99SxD,Cutie Pie,57,328893,0,['One Way'],1989,0.868,0.541,2,-10.051,1,0.053,0.105,3.84e-05,0.046,0.96,102.471,4,https://i.scdn.co/image/ab67616d0000b2736c31b320ff1d2111ab44716f,https://open.spotify.com/track/3kim6v8wY7HLPaNmw99SxD,531
21245,53ZS7nZzKyKaC5rbXChDyU,Mr. Groove,42,286493,0,['One Way'],1989,0.822,0.448,10,-18.166,1,0.0827,0.0201,0.402,0.0595,0.622,111.438,4,https://i.scdn.co/image/ab67616d0000b2736c31b320ff1d2111ab44716f,https://open.spotify.com/track/53ZS7nZzKyKaC5rbXChDyU,531
40479,1FtIVI4TDaPNJlIoJrHKBA,Lady You Are,32,327200,0,['One Way'],1989,0.751,0.288,6,-17.018,1,0.0304,0.324,0.000302,0.0755,0.499,91.149,4,https://i.scdn.co/image/ab67616d0000b2736c31b320ff1d2111ab44716f,https://open.spotify.com/track/1FtIVI4TDaPNJlIoJrHKBA,531
60735,4WqsrF7TJMNcXpALt6amw6,Aamun Kuiskaus,45,235107,0,['Stella'],2004-04-22,0.524,0.841,2,-4.444,0,0.0346,0.034,1.64e-05,0.0912,0.404,126.224,4,https://i.scdn.co/image/ab67616d0000b273ccfcf77de573059968d2ac7b,https://open.spotify.com/track/4WqsrF7TJMNcXpALt6amw6,531
61447,6Ovi0f2Ant45moF9zJNERx,Second Soul,36,221387,0,['Disco Ensemble'],2012-09-19,0.48,0.804,11,-4.437,0,0.0508,0.000147,4.91e-05,0.124,0.315,140.015,4,https://i.scdn.co/image/ab67616d0000b273b896c1d158da164eb4f65820,https://open.spotify.com/track/6Ovi0f2Ant45moF9zJNERx,531
66103,7yTK8APlrEoEFS4l8i15qu,Yalnız Adam,36,210290,0,['Sibel Egemen'],1981-05-05,0.606,0.804,10,-8.191,1,0.103,0.463,1.19e-06,0.961,0.61,92.536,4,https://i.scdn.co/image/ab67616d0000b2739f03784131a5e02f3931aab9,https://open.spotify.com/track/7yTK8APlrEoEFS4l8i15qu,531
77326,0Kq767bcSdi2VKJsIzAfb9,Esa Chica Me Vacila,41,215440,0,['Banda Boom'],1997-12-09,0.814,0.37,3,-11.637,1,0.0449,0.242,7.7e-05,0.0656,0.985,125.055,4,https://i.scdn.co/image/ab67616d0000b2739c545a4a488f80cd01ec65ed,https://open.spotify.com/track/0Kq767bcSdi2VKJsIzAfb9,531
86726,52Ocbi72eRBWUpE4gYK6PQ,Tres Patines,44,152137,0,"['La Tremenda Korte', 'Skuela de Baile']",1998-06-06,0.44,0.835,8,-6.928,1,0.0493,0.0438,0.00108,0.314,0.68,115.11,4,https://i.scdn.co/image/ab67616d0000b273f3733b1d0c69c2341f87c9be,https://open.spotify.com/track/52Ocbi72eRBWUpE4gYK6PQ,531
104009,5HoTeTzdfAataCZ0piQyAv,ใจเย็น,36,227200,0,['Image Suthita'],2018-07-19,0.29,0.52,11,-6.42,0,0.0392,0.625,1.79e-05,0.108,0.257,112.139,3,https://i.scdn.co/image/ab67616d0000b273465387d9efceecdc30a4cdf2,https://open.spotify.com/track/5HoTeTzdfAataCZ0piQyAv,531
129584,7zKAMjkun4SrQMIBqRVsL4,Mr. Goove,42,285240,0,['One Way'],1996-04-23,0.831,0.651,10,-10.663,1,0.0818,0.0277,0.345,0.086,0.589,111.989,4,https://i.scdn.co/image/ab67616d0000b2731e120db73e68a878d86ea493,https://open.spotify.com/track/7zKAMjkun4SrQMIBqRVsL4,531
170457,1LBepKvkCELI0PP5zR0x1w,Häävalssi,42,291253,0,['Stella'],2006,0.429,0.435,5,-6.418,1,0.0301,0.387,0.00897,0.191,0.275,80.132,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,531
186686,2YTJVQTH4Hxe5GSTbX3Atg,Don't Fight The Feeling,38,265200,0,['One Way'],1989,0.966,0.431,9,-14.106,1,0.171,0.17,0.000421,0.0442,0.581,106.168,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,531
189940,2nWAYmsTPSpza7X5tY6ZrH,Piste.,43,217067,0,['Stella'],2004-04-22,0.549,0.848,8,-4.245,1,0.0346,0.287,4.35e-06,0.0933,0.373,127.375,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,531
197393,3M3DY2TY0WKNRLl6cw6LI8,Dream,42,217722,0,['Husbands'],2013-05-21,0.685,0.437,8,-8.541,1,0.0266,0.428,0.202,0.0719,0.757,113.029,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,531
217436,4r3wYgrJ3Q30ldSk05e6KP,Kiss (Never Let Me Go),52,259714,0,['Thyro & Yumi'],2020-04-17,0.571,0.534,0,-7.451,1,0.0336,0.0601,0.0,0.3,0.544,139.972,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,531
228918,5iUYObwFGRN8T9y6JdEb31,"You Can Do It - 12"" Version",31,429267,0,"['One Way', 'Al Hudson']",1989,0.89,0.389,8,-16.527,0,0.0471,0.00309,0.000514,0.045,0.956,115.183,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,531
235020,6AhaUK2d8EdOhEITufHmDc,More Than Words,45,236730,0,['B.O.U.'],2018-05-25,0.695,0.225,8,-9.973,1,0.029,0.835,0.0,0.192,0.367,92.359,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,531
240333,6ZPScJOkvo5NdwQz5LPtgk,More Than Words,41,235730,0,['B.O.U.'],2015,0.695,0.225,8,-9.973,1,0.029,0.835,0.0,0.184,0.367,92.359,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,531
246069,70pd7PPhahoPvVy7aWKTlg,Saving Forever for You,50,269200,0,['B.O.U.'],2020-02-14,0.42,0.272,9,-7.409,1,0.0329,0.897,1.2e-05,0.106,0.296,129.425,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,531
23772,1NpcXmiVJpDsdaOEejWgTC,Every Little Thing,59,194386,0,['Carlene Carter'],1993-06-18,0.63,0.937,4,-4.839,1,0.0372,0.39,2.16e-06,0.103,0.834,148.826,4,https://i.scdn.co/image/ab67616d0000b2738b27b8d9ea8f55cd45fe5df5,https://open.spotify.com/track/1NpcXmiVJpDsdaOEejWgTC,532
25915,4tS8LVE2nibgrqN7yIEbuL,He Will Be Mine,48,197107,0,['Carlene Carter'],1995-08-04,0.596,0.931,10,-6.121,1,0.041,0.00232,0.000455,0.481,0.817,144.666,4,https://i.scdn.co/image/ab67616d0000b273ac909691c53eddfd4cdcd793,https://open.spotify.com/track/4tS8LVE2nibgrqN7yIEbuL,532
29594,6zsk6uF3MxfIeHPlubKBvR,Get Ur Freak On,70,211120,1,['Missy Elliott'],2001-05-14,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,4,https://i.scdn.co/image/ab67616d0000b2732e3969990abe1229c0879a7b,https://open.spotify.com/track/6zsk6uF3MxfIeHPlubKBvR,532
40730,0Y8ZtAEkrKn86JRIEvOcdV,I Fell in Love,39,222520,0,['Carlene Carter'],1990-01-01,0.615,0.916,7,-5.594,1,0.037,0.409,1.39e-06,0.0907,0.863,168.619,4,https://i.scdn.co/image/ab67616d0000b27375c8be32c6c60e6c65858a12,https://open.spotify.com/track/0Y8ZtAEkrKn86JRIEvOcdV,532
43406,6MHP5SaVNgF0pKNBBYNNDY,Yesterdays Hero,45,225880,0,['John Paul Young'],2009-09-18,0.562,0.839,0,-4.587,1,0.0527,0.00486,2.36e-06,0.301,0.806,143.223,4,https://i.scdn.co/image/ab67616d0000b2731bc14c8f770720ca12822aca,https://open.spotify.com/track/6MHP5SaVNgF0pKNBBYNNDY,532
86418,4CLAsRgt6pUh7dkq8MVi8S,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",38,489000,0,"['Ludwig van Beethoven', 'Wiener Philharmoniker', 'Carlos Kleiber']",1995-01-01,0.173,0.0274,4,-23.951,0,0.0354,0.945,0.153,0.0927,0.0742,145.926,4,https://i.scdn.co/image/ab67616d0000b2733f26be8a62aa6532c2ed93f2,https://open.spotify.com/track/4CLAsRgt6pUh7dkq8MVi8S,532
99484,371BSqxk1jXtam5Q2OTaHG,Mi vida rosa - 2016 Remastered Version,38,240867,0,['Los Romeos'],1990,0.421,0.957,2,-1.838,1,0.0504,0.0126,1.66e-05,0.0528,0.612,166.396,4,https://i.scdn.co/image/ab67616d0000b2730abde485ef0abdac057d1b4f,https://open.spotify.com/track/371BSqxk1jXtam5Q2OTaHG,532
103347,71ax7Tw61yp34K3J24xvGZ,ปล่อยวาง,33,309476,0,['Playground'],2014-08-01,0.298,0.891,9,-3.545,1,0.0842,0.444,0.0,0.353,0.529,194.704,4,https://i.scdn.co/image/ab67616d0000b273d708ae132d23ff6e00bbdc9c,https://open.spotify.com/track/71ax7Tw61yp34K3J24xvGZ,532
103830,4Gjl7Z9S2LZEnWLeqQh67K,สารภาพ,34,236920,0,['Playground'],2017-11-30,0.6,0.747,4,-6.53,0,0.101,0.28,0.0,0.248,0.747,159.898,4,https://i.scdn.co/image/ab67616d0000b27396866ce81f13d751e3e21e59,https://open.spotify.com/track/4Gjl7Z9S2LZEnWLeqQh67K,532
104569,0HGW7oXqJdAbnFnN5EUlWf,Nowhere Train,36,194240,0,['Carlene Carter'],1993-06-18,0.545,0.761,0,-7.13,1,0.0279,0.529,2.84e-05,0.175,0.892,163.896,4,https://i.scdn.co/image/ab67616d0000b2738b27b8d9ea8f55cd45fe5df5,https://open.spotify.com/track/0HGW7oXqJdAbnFnN5EUlWf,532
113180,7xfSCgVOkQJhVxnqzepATH,"Moonlight Sonata (First Movement from Piano Sonata No. 14, Op. 27 No. 2)",62,294883,0,"['Ludwig van Beethoven', 'Luke Woodapple']",2017-08-04,0.216,0.199,1,-20.583,0,0.044,0.991,0.916,0.095,0.339,178.876,3,https://i.scdn.co/image/ab67616d0000b273851e3e8de337daca3fe60296,https://open.spotify.com/track/7xfSCgVOkQJhVxnqzepATH,532
148330,3KCIzgVSVGjCUEFaMJBYtY,Dzień dobry,47,138360,0,['Belmondo'],2018-06-11,0.802,0.26,1,-18.054,1,0.202,0.0627,0.000544,0.253,0.146,142.026,4,https://i.scdn.co/image/ab67616d0000b273f367f97d8267d95b64b8436b,https://open.spotify.com/track/3KCIzgVSVGjCUEFaMJBYtY,532
148837,6UpnIAwDBvhkQmtPqcV1TA,"IV. ""Ode to Joy"" (excerpt) from Symphony No. 9 in D minor, Op. 125 - Voice",38,776360,0,"['Ludwig van Beethoven', 'Sir Georg Solti', 'London Symphony Orchestra']",1994-12-06,0.236,0.218,2,-16.919,1,0.0435,0.955,0.578,0.0701,0.0572,147.29,4,https://i.scdn.co/image/ab67616d0000b2730b57adc4a35553b98606cb9e,https://open.spotify.com/track/6UpnIAwDBvhkQmtPqcV1TA,532
151960,0bUm2G8Iz9oWd6NvGyNWOz,Bigger Heart (Acoustic),57,288731,0,['Crying Day Care Choir'],2019-10-04,0.419,0.113,2,-15.591,1,0.0458,0.943,0.000654,0.139,0.534,160.121,3,https://i.scdn.co/image/ab67616d0000b27361e6a95b94b968de0f8a85f8,https://open.spotify.com/track/0bUm2G8Iz9oWd6NvGyNWOz,532
155495,0EddM9nR6tRe668bjTFkJE,Drugs can't kill teens,31,274167,0,['Dragon Ash'],1999,0.414,0.784,11,-5.083,1,0.188,0.0294,7.65e-05,0.0897,0.537,179.848,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,532
160244,0aRNreyr1JAUr9uGgVdTDs,Munequita Rabiosa,49,146651,0,['El Komander'],2012,0.707,0.83,2,-5.88,1,0.335,0.475,0.0,0.362,0.965,159.911,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,532
162303,0k9OS86i2n0tb7lRW1zj9C,Toquezones de Cannabis,50,167499,0,['El Komander'],2014-02-14,0.534,0.739,0,-4.549,1,0.126,0.453,0.0,0.155,0.901,165.0,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,532
164231,0svJOFPsTekhRSUvMdiGPt,El Tamarindo,52,142933,0,['El Komander'],2010,0.654,0.681,10,-4.088,1,0.207,0.378,0.0,0.109,0.913,164.775,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,532
166059,119PWdKmByTGpSY3Hmffnz,Every Little Thing,44,194386,0,['Carlene Carter'],2007-07-30,0.63,0.937,4,-4.839,1,0.0372,0.39,2.16e-06,0.103,0.834,148.826,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,532
177662,1sGoWKxCmsfTclH0wP2ISc,Diggy Down,40,191001,0,"['INNA', 'Marian Hill']",2015-10-30,0.639,0.686,3,-7.09,0,0.0502,0.0125,0.000815,0.193,0.478,164.115,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,532
182963,2HBYPAC4XiuRAUlQnaUiv4,Pensando en Ti,49,192359,1,['El Jincho'],2018-05-24,0.622,0.154,1,-23.611,1,0.909,0.613,0.0,0.128,0.32,177.71,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,532
192432,2zExp0TMKzbEkssEDJ7uf2,"Piano Sonata No. 8 In C Minor, Op. 13 -""Pathétique"": 2. Adagio cantabile - Live",54,314187,0,"['Ludwig van Beethoven', 'András Schiff']",2006-03-10,0.261,0.00746,8,-34.733,1,0.0542,0.995,0.955,0.105,0.062,180.764,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/,532
