,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
34665,7jOvEsDIjHRH0LwCkwZSHS,Crazy in Love,67,190250,0,['Sofia Karlberg'],2014-08-19,0.54,0.499,2,-8.73,0,0.0544,0.519,0.0,0.157,0.316,120.055,4,https://i.scdn.co/image/ab67616d0000b2732cd34f5d8b49de51fcf574cf,https://open.spotify.com/track/7jOvEsDIjHRH0LwCkwZSHS,891
54208,7Jlv1aHOvAV2Bwnmm5eO9s,Di Que No Me Dejaras,38,185533,0,['Los Marineros del Norte'],1995-10-10,0.726,0.661,10,-7.285,1,0.0684,0.214,5.7e-06,0.189,0.925,118.461,4,https://i.scdn.co/image/ab67616d0000b2730ef3528f257b13f0b4e4c310,https://open.spotify.com/track/7Jlv1aHOvAV2Bwnmm5eO9s,891
60069,66V7uPOp571UEBWflNElWd,Las Isabeles,46,173493,0,['Los Marineros del Norte'],1997,0.708,0.803,0,-4.073,1,0.0377,0.31,0.000211,0.126,0.867,119.388,4,https://i.scdn.co/image/ab67616d0000b2733ebc11de66f499d6cee12d48,https://open.spotify.com/track/66V7uPOp571UEBWflNElWd,891
60775,6gcFq5UOdNa8LzTRd4lldD,Augen auf!,55,200573,0,['OOMPH!'],2004-02-16,0.7,0.937,1,-3.413,0,0.0357,0.000215,0.0,0.077,0.628,129.985,4,https://i.scdn.co/image/ab67616d0000b273b2b50682777e2a5c0337b3a1,https://open.spotify.com/track/6gcFq5UOdNa8LzTRd4lldD,891
61367,0QXUvl0l2bemOuUqrLbCoM,Tässä tulee Rölli,33,114947,0,['Rolli'],2011,0.437,0.488,9,-10.637,1,0.0318,0.467,0.112,0.155,0.933,144.373,4,https://i.scdn.co/image/ab67616d0000b273c82ba78161dc4aba4b18e58b,https://open.spotify.com/track/0QXUvl0l2bemOuUqrLbCoM,891
64473,7hm6DsLtFsNbiVr64Cqevg,Take My Hand,46,402733,0,['Dido'],1999,0.681,0.752,7,-6.836,0,0.0306,0.0417,0.0049,0.171,0.479,126.918,4,https://i.scdn.co/image/ab67616d0000b2733e5cbf3b3ac5905cb68377d5,https://open.spotify.com/track/7hm6DsLtFsNbiVr64Cqevg,891
80164,3rwrt4Ks6N6EWIfjfIfLAP,Love Is the Message (feat. The Three Degrees) - Love Groove Bonus,42,313907,0,"['MFSB', 'The Three Degrees']",1999-04-06,0.795,0.821,10,-8.183,1,0.118,0.0443,0.742,0.16,0.782,116.355,4,https://i.scdn.co/image/ab67616d0000b273a20cd9bf4bfffbd84d06d610,https://open.spotify.com/track/3rwrt4Ks6N6EWIfjfIfLAP,891
84510,5WYFSYfwfUH7pv2fs6BbDD,"T.S.O.P. (The Sound of Philadelphia) (feat. The Three Degrees) - ""A Tom Moulton Mix""",45,348333,0,"['MFSB', 'The Three Degrees']",1995-10-31,0.52,0.727,10,-10.609,1,0.0483,0.00418,0.244,0.0615,0.777,114.665,4,https://i.scdn.co/image/ab67616d0000b273a36d1319bfefbe72d4aa7e16,https://open.spotify.com/track/5WYFSYfwfUH7pv2fs6BbDD,891
87948,01t2YWN3XDMuH7ygOZYCIU,北极星的眼泪,44,258480,0,['Nicholas Teo'],2007-06-01,0.487,0.577,3,-6.929,1,0.0334,0.119,0.0,0.181,0.238,127.842,4,https://i.scdn.co/image/ab67616d0000b2734601bed329da0b9cd84067e0,https://open.spotify.com/track/01t2YWN3XDMuH7ygOZYCIU,891
88080,5fc9bh97TSqSK9SlFf5fUS,寂寞边界,52,271507,0,['Nicholas Teo'],2008-02-19,0.526,0.482,10,-5.835,1,0.0285,0.381,0.0,0.0883,0.213,145.931,4,https://i.scdn.co/image/ab67616d0000b273c829265964ebd8964299c409,https://open.spotify.com/track/5fc9bh97TSqSK9SlFf5fUS,891
