,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
311,"Smash It Up, Pt. 1 & 2",45,311336,0,['The Damned'],1979-01-01,0.256,0.677,7,-12.74,1,0.0616,0.0642,0.0279,0.0734,0.255,165.394,4,https://i.scdn.co/image/ab67616d0000b273f4090fac291e9b83525f06ea,https://open.spotify.com/track/2nWRbmYqLhkuYrP4BZgoho
311,Love Song,43,141082,0,['The Damned'],1979-01-01,0.297,0.832,7,-12.829,1,0.083,0.0009,0.201,0.43,0.193,137.938,4,https://i.scdn.co/image/ab67616d0000b273f4090fac291e9b83525f06ea,https://open.spotify.com/track/4Ek0TGqwQaN01OWL9vDE9t
311,Life Goes On,49,243345,0,['The Damned'],1982-10-01,0.527,0.8,2,-7.151,1,0.032,0.251,0.0163,0.129,0.505,147.096,4,https://i.scdn.co/image/ab67616d0000b273599a89dd3c91a3fee8391362,https://open.spotify.com/track/5fHTdGsnnj0minXaTKAdFV
311,Alone Again Or,49,218440,0,['The Damned'],1986,0.318,0.628,2,-10.869,1,0.0311,0.302,0.00435,0.143,0.262,177.036,4,https://i.scdn.co/image/ab67616d0000b2738c61507bfd668b1b932468e5,https://open.spotify.com/track/34dAKRy0pfwYylW7ivoOgy
311,Eloise,42,308000,0,['The Damned'],1987-01-01,0.271,0.674,11,-10.18,1,0.0374,0.191,2.62e-06,0.247,0.413,142.823,4,https://i.scdn.co/image/ab67616d0000b273802bc43ae3db9e790df598be,https://open.spotify.com/track/40Su38fTiU4hO8W5ff88Bn
311,Melody Lee,37,122132,0,['The Damned'],1979-01-01,0.258,0.877,4,-13.088,1,0.0908,0.00404,0.00182,0.133,0.128,107.924,4,https://i.scdn.co/image/ab67616d0000b273f4090fac291e9b83525f06ea,https://open.spotify.com/track/6AIuLQfaPejI7gxodUbUBf
311,Ignite,36,292941,0,['The Damned'],1982-10-01,0.374,0.983,7,-6.327,1,0.11,4.63e-05,0.0655,0.926,0.181,145.403,4,https://i.scdn.co/image/ab67616d0000b273599a89dd3c91a3fee8391362,https://open.spotify.com/track/2kiORDtLlKxfYB1ZgnJEqw
311,Street Of Dreams,33,337907,0,['The Damned'],1985-07-01,0.405,0.809,9,-10.849,0,0.0508,0.015,0.0207,0.0549,0.415,154.927,4,https://i.scdn.co/image/ab67616d0000b273296cd297c2de2fefefe188d7,https://open.spotify.com/track/11lqdrFWHvKIoldKxH788b
311,I Just Can't Be Happy Today,34,223250,0,['The Damned'],1979-01-01,0.345,0.824,1,-12.41,0,0.059,0.0116,0.000936,0.236,0.483,147.618,4,https://i.scdn.co/image/ab67616d0000b273f4090fac291e9b83525f06ea,https://open.spotify.com/track/7yuy9OVOSBpAjEj1xe6lGR
311,Grimly Fiendish,32,229600,0,['The Damned'],1985-07-01,0.694,0.514,2,-12.33,1,0.0264,0.38,7.13e-05,0.131,0.581,135.949,4,https://i.scdn.co/image/ab67616d0000b273296cd297c2de2fefefe188d7,https://open.spotify.com/track/6bpCGfeHL1ieBEPJlZrS1A
311,靠近,37,297760,0,['Harlem Yu'],1995-06-01,0.555,0.33,9,-8.96,1,0.0287,0.124,0.0,0.0931,0.13,139.793,4,https://i.scdn.co/image/ab67616d0000b273ce991168844fc689bb9e50ee,https://open.spotify.com/track/2WmsY842pM0sKPLOJBlDec
311,New Rose,44,162347,0,['The Damned'],1977-02-18,0.191,0.969,1,-7.557,0,0.1,0.00466,9.05e-06,0.277,0.265,173.763,4,https://i.scdn.co/image/ab67616d0000b273151e3cea927967be0024356b,https://open.spotify.com/track/5eKQ424akKiDjpSveU7I2Y
311,Machine Gun Etiquette,35,109010,0,['The Damned'],1979-01-01,0.222,0.87,11,-10.684,0,0.0761,7.8e-06,0.000576,0.484,0.592,138.354,4,https://i.scdn.co/image/ab67616d0000b273f4090fac291e9b83525f06ea,https://open.spotify.com/track/4m12v0hwZQohyqWzmF2mbD
311,Corsica,39,300973,0,['Petru Guelfucci'],1993,0.241,0.263,4,-11.849,1,0.0344,0.944,0.000114,0.0912,0.0886,128.259,4,https://i.scdn.co/image/ab67616d0000b273ffe464d32c8fb463819634e5,https://open.spotify.com/track/7pVhn1bApmlCUuatnEMPfW
311,Smash It Up,37,176249,0,['The Damned'],1990-01-01,0.263,0.874,0,-7.469,1,0.0704,0.252,3.61e-05,0.235,0.693,166.145,4,https://i.scdn.co/image/ab67616d0000b273baf212bd6d96502cf17eea6f,https://open.spotify.com/track/4TjmwZey0BuW2oPSUI2uu6
311,Arabian Nights - Japanese Version,32,81907,0,['Shinya Miura'],1992-01-01,0.447,0.247,9,-13.66,0,0.0537,0.661,0.0,0.132,0.347,129.337,4,https://i.scdn.co/image/ab67616d0000b273f5d0c98f8797a1535a477d20,https://open.spotify.com/track/3cHiupd1sxKfTnXTgb99Ac
311,Go Johnny Go,40,156547,0,['Brogren mé Teddyboys'],1979-05-12,0.595,0.885,9,-5.508,1,0.0448,0.24,1.1e-06,0.324,0.966,157.07,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
311,New Rose,49,162240,0,['The Damned'],1977-02-18,0.19,0.964,1,-7.711,0,0.101,0.00549,3.93e-05,0.33,0.295,173.578,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
311,Anti-Pope,32,206353,0,['The Damned'],1979-01-01,0.32,0.904,7,-12.331,1,0.164,0.00929,1.54e-05,0.0963,0.144,124.542,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
311,Plan 9 Channel 7,33,308584,0,['The Damned'],1979-01-01,0.207,0.921,0,-12.266,1,0.0765,0.00588,0.0989,0.421,0.187,158.737,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
