,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
10577,4rjaK8Ifn2imrt6uyidOXS,Westbound Train,42,182840,0,['Dennis Brown'],1975-01-01,0.814,0.517,6,-8.766,0,0.0724,0.489,1.91e-06,0.0374,0.944,88.805,4,https://i.scdn.co/image/ab67616d0000b2731d41ee357866926067dda207,https://open.spotify.com/track/4rjaK8Ifn2imrt6uyidOXS,31
15650,67WC3ZMEQDCvIEVIC0u2Gv,Love Has Found Its Way,45,270840,0,['Dennis Brown'],1982-03-17,0.773,0.617,8,-8.966,1,0.065,0.076,4.57e-05,0.0636,0.843,100.615,4,https://i.scdn.co/image/ab67616d0000b2735f0b5cf3da209dfa39339ab0,https://open.spotify.com/track/67WC3ZMEQDCvIEVIC0u2Gv,31
20386,06J6sCUw5qPxMM9vH842oF,Yo Te Seguiré,43,286760,0,['Alberto Plaza'],1988-01-24,0.324,0.379,4,-10.886,1,0.0326,0.806,1.78e-05,0.107,0.354,81.222,4,https://i.scdn.co/image/ab67616d0000b2739faf93a66fe1d418e74f3cf4,https://open.spotify.com/track/06J6sCUw5qPxMM9vH842oF,31
39231,4ig7PlfjabukMR88lsJrYF,Easter Song,34,146827,0,['2nd Chapter Of Acts'],1981,0.484,0.486,5,-8.659,1,0.0261,0.523,0.0,0.166,0.655,76.881,1,https://i.scdn.co/image/ab67616d0000b273bdbe77f23e5e5f0c16b7e8e6,https://open.spotify.com/track/4ig7PlfjabukMR88lsJrYF,31
39368,5SDngwjHOA6RCHbOdsHeho,Get High On Your Love,36,306267,0,['Dennis Brown'],1982-03-17,0.757,0.705,9,-8.262,0,0.0486,0.0801,0.00252,0.0683,0.872,103.692,4,https://i.scdn.co/image/ab67616d0000b2735f0b5cf3da209dfa39339ab0,https://open.spotify.com/track/5SDngwjHOA6RCHbOdsHeho,31
43143,41Z1gnggllzvu7qOWTaSTE,Let Me Down Easy,55,175027,0,['Dennis Brown'],2006,0.743,0.443,7,-11.808,1,0.0878,0.049,1.25e-05,0.131,0.467,84.159,4,https://i.scdn.co/image/ab67616d0000b2730c915d648c43bf56a8e484be,https://open.spotify.com/track/41Z1gnggllzvu7qOWTaSTE,31
49021,4kreL49xOapJRVTKl2OcmQ,Cambio Dolor,47,242600,0,['Natalia Oreiro'],1998-10-22,0.69,0.812,5,-5.616,1,0.0351,0.448,0.00333,0.15,0.879,96.021,4,https://i.scdn.co/image/ab67616d0000b273626afa41cde9248d282ae022,https://open.spotify.com/track/4kreL49xOapJRVTKl2OcmQ,31
63421,483SyrYTVz8MjMub4Bn49p,Toffee Apple,34,170267,0,['Peter Combe'],1987-09-22,0.793,0.702,7,-6.867,1,0.0751,0.298,0.0,0.14,0.837,113.53,4,https://i.scdn.co/image/ab67616d0000b2734e82947eb30189306420c25e,https://open.spotify.com/track/483SyrYTVz8MjMub4Bn49p,31
70849,0TuFa6EhE5iBY2QAIvEZh6,De Tu Ausencia,39,206213,0,['Alberto Plaza'],1999,0.303,0.234,7,-13.16,1,0.03,0.406,9.96e-06,0.306,0.237,79.527,4,https://i.scdn.co/image/ab67616d0000b2733f559af3f93fca31f78d0b38,https://open.spotify.com/track/0TuFa6EhE5iBY2QAIvEZh6,31
73378,0gew9DpvVcOkDCHBLwXNcr,Ahora Es Miguel,36,255160,0,['Alberto Plaza'],2002-01-01,0.615,0.734,11,-7.906,1,0.0994,0.161,0.0,0.366,0.615,98.555,4,https://i.scdn.co/image/ab67616d0000b2734bba05e5e98267af576449b8,https://open.spotify.com/track/0gew9DpvVcOkDCHBLwXNcr,31
