,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
201,Coffee,71,126825,0,['beabadoobee'],2017-11-04,0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,4,https://i.scdn.co/image/ab67616d0000b273ad2c1e1bcbc8d7415636691b,https://open.spotify.com/track/429NtPmr12aypzFH3FkN9l
201,Pop Bottles - Main,55,205133,1,"['Birdman', 'Lil Wayne']",2007-01-01,0.534,0.813,9,-5.902,1,0.406,0.0695,0.0,0.606,0.548,149.613,4,https://i.scdn.co/image/ab67616d0000b2738becb6b4352ddd4c1f159541,https://open.spotify.com/track/1kEp3Po9RUPm11N5ITOUWx
201,Money To Blow - Street Version,58,258587,1,"['Birdman', 'Lil Wayne', 'Drake']",2009-01-01,0.709,0.579,6,-8.686,1,0.063,0.00934,0.0,0.353,0.697,133.028,4,https://i.scdn.co/image/ab67616d0000b273f4b27b2c8c9e3fd7e6796dd3,https://open.spotify.com/track/4gaz3uvhKgO078XcdzyPsl
201,Y.U. MAD,46,187640,1,"['Birdman', 'Nicki Minaj', 'Lil Wayne']",2011-01-01,0.615,0.804,0,-8.322,1,0.471,0.00174,6.39e-06,0.678,0.443,152.995,4,https://i.scdn.co/image/ab67616d0000b2731d44d798e699f6dc31047b50,https://open.spotify.com/track/2STxkZwoTQeZ5jxtgXsy9y
201,Sexy Vi My,38,178066,0,['Dirk Van Der Westhuizen'],2019-03-22,0.735,0.883,7,-5.159,0,0.0659,0.0127,0.0,0.109,0.88,95.011,4,https://i.scdn.co/image/ab67616d0000b273c326d06c8669826cefa2a741,https://open.spotify.com/track/0Dj2FTsyGQjzKKXBB3Gfmt
201,Net So (Mmm),34,221033,0,['Dirk Van Der Westhuizen'],2019-03-22,0.735,0.836,1,-6.281,1,0.0527,0.0235,0.0,0.172,0.706,108.029,4,https://i.scdn.co/image/ab67616d0000b273c326d06c8669826cefa2a741,https://open.spotify.com/track/3AJ39ld6LMe9A1nD8PDUYv
201,Desolate Ways,36,100947,0,['Morbid Angel'],1991,0.312,0.386,3,-13.405,0,0.0425,0.487,0.635,0.106,0.383,127.964,4,https://i.scdn.co/image/ab67616d0000b273583e07f59cfddec6760223ac,https://open.spotify.com/track/1zA1xc9CxnJj1Wn5HlSq6k
201,征服 (Remastered),46,300227,0,['那英'],2015-05-08,0.539,0.458,2,-9.618,1,0.0365,0.647,0.0,0.168,0.154,121.934,4,https://i.scdn.co/image/ab67616d0000b2739c8ed6fbd964219856417018,https://open.spotify.com/track/7bmlZdt4C8HmNunYfwPXwn
201,心如止水,57,243750,0,['Ice Paper'],2019-08-16,0.874,0.278,6,-10.905,1,0.138,0.483,0.0,0.327,0.676,128.025,4,https://i.scdn.co/image/ab67616d0000b27331553dd9937d2203d13aadba,https://open.spotify.com/track/3DHVIDFibApOrJ0DUaHj6C
201,Når Alt Ikke Er Nok (feat. Molly Sandén),52,217067,0,"['Stig Brenner', 'Unge Ferrari', 'Molly Sandén']",2020-12-25,0.505,0.435,1,-7.106,0,0.0825,0.544,0.0,0.122,0.458,127.354,3,https://i.scdn.co/image/ab67616d0000b27309c181eb890475799791e9a6,https://open.spotify.com/track/4zIL7wLlVdNvX4Vb4wk7ty
201,Duy Sesimi,42,253424,0,['Ekin Uzunlar'],2016-12-16,0.678,0.837,1,-4.917,1,0.0507,0.479,0.0,0.186,0.664,100.007,4,https://i.scdn.co/image/ab67616d0000b2732f794e71fb90389db7aff05e,https://open.spotify.com/track/4y8CGk4b82y7JrVIkxB1gF
201,Son Bir Kez,50,222559,0,['Ekin Uzunlar'],2018-02-25,0.532,0.776,8,-5.259,0,0.0411,0.531,0.0,0.138,0.554,97.472,5,https://i.scdn.co/image/ab67616d0000b27381b75babac3d1813c0ef5f39,https://open.spotify.com/track/0Tp8TG7Hd0KdVVipjz9FhK
201,Geliyorum Yar,55,176842,0,['Ekin Uzunlar'],2020-08-21,0.826,0.801,6,-5.261,1,0.0704,0.0881,0.0,0.0935,0.908,132.942,5,https://i.scdn.co/image/ab67616d0000b2739b4b4dd9c2d61096e2bf7250,https://open.spotify.com/track/7LfbBcmbCIG9u7fpV3x7DI
201,Tired,69,199515,1,['beabadoobee'],2018-12-07,0.63,0.418,7,-7.111,0,0.0254,0.483,0.15,0.111,0.345,140.037,4,https://i.scdn.co/image/ab67616d0000b273fe11583497b2a332995b88ed,https://open.spotify.com/track/6F5mZpEEjhsAW8UEqbIpz1
201,Leather So Soft,52,291413,1,"['Birdman', 'Lil Wayne']",2006-01-01,0.824,0.671,8,-7.213,0,0.242,0.111,1.24e-06,0.0899,0.379,144.991,4,https://i.scdn.co/image/ab67616d0000b2738da932399ce7f587525587b6,https://open.spotify.com/track/2QUVk7QscEdZiHi7zs4ycM
201,Ticket Outta Loserville,40,202227,0,['Son Of Dork'],2005-01-01,0.559,0.973,0,-1.524,1,0.0614,0.0124,8.4e-06,0.328,0.705,115.124,4,https://i.scdn.co/image/ab67616d0000b273a5a1e21cc059634c17dd7e49,https://open.spotify.com/track/60RyeYbRVxtI7sk7NskGni
201,Visions from the Dark Side,32,249853,0,['Morbid Angel'],1989,0.236,0.967,0,-6.964,1,0.0708,7.06e-06,0.62,0.29,0.393,131.602,4,https://i.scdn.co/image/ab67616d0000b2733e5b915ca435eb4e2b0d743e,https://open.spotify.com/track/5FcuhA25xtXYenbdeGdO6m
201,Ando de Borrachera,43,186133,0,['Los Charros de Luchito y Rafael'],2014-01-01,0.691,0.862,7,-5.74,1,0.0559,0.127,0.0,0.083,0.871,152.145,4,https://i.scdn.co/image/ab67616d0000b273d45850dec6d7dda5b8f38d0a,https://open.spotify.com/track/6I9rNDtgChVLARjkQ7IhlG
201,Como Tu Querer (Como Tu Mujer),43,222320,0,['Los Charros de Luchito y Rafael'],2014-01-01,0.69,0.796,5,-5.446,1,0.0394,0.0734,0.0,0.218,0.897,141.115,4,https://i.scdn.co/image/ab67616d0000b273d45850dec6d7dda5b8f38d0a,https://open.spotify.com/track/3i39JQNka8srqaNwgxHEMC
201,Guau Guau Dice Mi Perro,42,192907,0,['Los Charros de Luchito y Rafael'],2014-01-01,0.712,0.854,5,-5.343,1,0.04,0.168,0.0,0.622,0.842,147.007,4,https://i.scdn.co/image/ab67616d0000b273d45850dec6d7dda5b8f38d0a,https://open.spotify.com/track/4GHtFJO3TzyZdROIrtiHfv
201,Entre Golpes y Besos,39,265600,0,['Los Charros de Luchito y Rafael'],2014-01-01,0.737,0.786,7,-6.952,1,0.0521,0.135,0.0,0.202,0.848,141.062,4,https://i.scdn.co/image/ab67616d0000b273d45850dec6d7dda5b8f38d0a,https://open.spotify.com/track/6mOGQSfmQOCmpf0jwLHlEN
201,Atkal jau,34,158795,1,['rolands če'],2020-10-16,0.699,0.796,8,-6.909,1,0.0394,0.00044,0.000396,0.12,0.178,100.04,4,https://i.scdn.co/image/ab67616d0000b2732e4c31c8183b0dc33b7c585f,https://open.spotify.com/track/4EHHhjBYahpek7FreN3Zus
201,Natatawa Ako,36,219347,0,['Gabriella'],2001,0.739,0.406,1,-10.17,1,0.0376,0.699,4.81e-05,0.0916,0.431,124.026,4,https://i.scdn.co/image/ab67616d0000b273ecaf251ffd383884b4e7b32f,https://open.spotify.com/track/772yrhnMmoLLifICDoDzJA
201,Volare,50,227200,0,"['Fabio Rovazzi', 'Gianni Morandi']",2017-05-19,0.661,0.886,1,-2.254,0,0.0632,0.0043,0.0,0.0693,0.52,149.979,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
201,Senza Pensieri (feat. Loredana Bertè & J-AX),54,185935,0,"['Fabio Rovazzi', 'Loredana Bertè', 'J-AX']",2019-07-10,0.822,0.856,9,-4.354,1,0.0353,0.165,4.12e-05,0.0779,0.692,114.983,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
201,Heart to Heart,63,158000,0,['Phil The Beat'],2020-06-26,0.604,0.808,1,-5.428,0,0.108,0.106,0.0013,0.332,0.184,128.159,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
201,Andiamo A Comandare,50,179513,0,['Fabio Rovazzi'],2016-03-18,0.734,0.779,7,-2.888,1,0.185,0.242,0.0,0.0873,0.517,127.954,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
201,It's My Life,51,209128,1,"['Endspiel', 'TumaniYO']",2018-03-16,0.723,0.595,8,-6.718,0,0.0325,0.284,0.0,0.105,0.639,131.043,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
