,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
351,Major Tom (Völlig losgelöst) - Single Version,42,239886,0,['Peter Schilling'],1982-11-01,0.795,0.445,4,-11.067,0,0.0806,0.0369,0.000612,0.073,0.88,163.539,4,https://i.scdn.co/image/ab67616d0000b273e0c0f8d0671a11be87319f5a,https://open.spotify.com/track/6u0F8YTqdUic3gMpgTcNDX
351,Major Tom - Coming Home,65,301373,0,['Peter Schilling'],1989-04-04,0.787,0.42,4,-14.32,0,0.0645,0.153,0.164,0.169,0.838,161.247,4,https://i.scdn.co/image/ab67616d0000b273da10e566a05c4c506a424f3a,https://open.spotify.com/track/709ffFK4o4MtG1NKoLvOma
351,De Sol A Sol,57,297067,0,['Salserin'],1997-03-13,0.473,0.817,0,-6.186,1,0.0376,0.354,1.9e-05,0.0834,0.92,164.718,4,https://i.scdn.co/image/ab67616d0000b27302087746d525c262fd725296,https://open.spotify.com/track/56Zt2aybXpAHIA4dxxKQxF
351,Yo Sin Ti,48,286373,0,['Salserin'],1997-03-13,0.699,0.613,4,-7.376,1,0.0345,0.481,2.68e-05,0.125,0.771,161.339,4,https://i.scdn.co/image/ab67616d0000b27302087746d525c262fd725296,https://open.spotify.com/track/2SSGUtDsmXSmUKi2YAcf7L
351,Come Get Her,77,212947,1,['Rae Sremmurd'],2015-01-06,0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,4,https://i.scdn.co/image/ab67616d0000b2734ca3fb4517ff722918877460,https://open.spotify.com/track/1Ser4X0TKttOvo8bgdytTP
351,King Of Time,36,196209,0,['Johnny Clegg'],2017-10-27,0.693,0.714,7,-6.261,1,0.111,0.105,0.0,0.0591,0.737,172.039,4,https://i.scdn.co/image/ab67616d0000b2735b8229e4d6561fae1c5e05b7,https://open.spotify.com/track/7jH47uEvcW2VYFD3wB03JE
351,Un Amor Como El Nuestro,45,328520,0,['Salserin'],1997-03-13,0.672,0.702,2,-5.795,1,0.0338,0.571,3.89e-05,0.231,0.885,169.869,4,https://i.scdn.co/image/ab67616d0000b27302087746d525c262fd725296,https://open.spotify.com/track/51fWyBex1xUjATpma1jeku
351,Thank You for the Demon,50,221987,0,['Mustasch'],2014-01-15,0.27,0.727,0,-4.928,1,0.0472,5.31e-05,1.26e-05,0.13,0.404,160.088,3,https://i.scdn.co/image/ab67616d0000b273531db56ab90253c8ed42d4b3,https://open.spotify.com/track/2PbVdIOJxI9ZhiPSjfmze2
351,Powerglide (feat. Juicy J) - From SR3MM,70,332301,1,"['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi', 'Juicy J']",2018-05-04,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,4,https://i.scdn.co/image/ab67616d0000b273ba9015f4504a9dfd7560bfa9,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
351,Ransacker,50,312534,0,['Mustasch'],2019-11-15,0.53,0.955,2,-2.834,1,0.0809,0.000155,0.0,0.347,0.414,158.031,4,https://i.scdn.co/image/ab67616d0000b273bfbea0783cf749c436c340a8,https://open.spotify.com/track/0ftI6xufArmfb3zJYcApYw
351,Feliz Cumpleaños,39,104093,0,['Osito Panda Band'],1997-10-27,0.571,0.729,11,-7.125,1,0.065,0.059,1.7e-05,0.0324,0.819,181.997,4,https://i.scdn.co/image/ab67616d0000b273b2762cf0b6c7910c6012b56b,https://open.spotify.com/track/06Kqj1bbReMqtm7inn2PJF
351,Niña Amada - Salsa Version,40,233213,0,['Salserin'],2006,0.698,0.702,2,-3.409,1,0.0379,0.186,1.31e-05,0.0936,0.752,174.934,4,https://i.scdn.co/image/ab67616d0000b27314d4b6345b858a60bf02ead8,https://open.spotify.com/track/3jPhBU7Huhw9CdHcK5DmAV
351,Te Voy a Robar el Corazon,37,226173,0,['Salserin'],2009,0.635,0.806,0,-3.761,1,0.0375,0.656,3.67e-05,0.0989,0.84,173.099,4,https://i.scdn.co/image/ab67616d0000b27389a5554ba01ccc29cc7ab128,https://open.spotify.com/track/6GPUD92zDo3jNAwYkyDp4O
351,Lejanía,59,234217,0,"['Ryan Castro', 'Blessd']",2020-11-27,0.55,0.518,9,-6.969,0,0.205,0.171,0.0,0.111,0.381,165.85,4,https://i.scdn.co/image/ab67616d0000b273257c0ad509af1f994e5fed75,https://open.spotify.com/track/1QcVACki0Jfgi22KqobAFX
351,Medellin,57,205574,0,"['Ryan Castro', 'Kevin Roldan', 'Reykon']",2020-10-09,0.665,0.713,1,-4.829,0,0.0789,0.0552,1.2e-06,0.335,0.804,176.072,4,https://i.scdn.co/image/ab67616d0000b273d66fa833bdead3e84bef3b83,https://open.spotify.com/track/1wCgF8rJPOD6uxMrD6gopF
351,Dolores Lindos,38,169500,0,"['Arquero', 'Sebastián Teysera']",2020-10-02,0.582,0.748,5,-6.621,0,0.219,0.575,0.0,0.576,0.423,171.882,4,https://i.scdn.co/image/ab67616d0000b2738a7d336cb8d6921f6217b458,https://open.spotify.com/track/4N01NxyzZzsfWhvqskiZ00
351,La Luna y el Sol,38,272463,0,['Matamba'],2007-01-01,0.702,0.645,4,-7.303,1,0.0371,0.236,0.0,0.0757,0.951,152.931,4,https://i.scdn.co/image/ab67616d0000b273e555951c3e7b4eab0fd79d5d,https://open.spotify.com/track/7htK0PhGgWRXkvAoT27lFN
351,Red Mist,40,304880,0,"['Danny Byrd', 'I-kay']",2008-05-26,0.551,0.92,6,-5.541,0,0.1,0.0154,0.0197,0.362,0.367,178.056,4,https://i.scdn.co/image/ab67616d0000b273086312cfb5b7338e9800d8d3,https://open.spotify.com/track/0xT1tBnnwn5VBu2fJAjc1A
351,We Can Have It All - Sigma Remix,44,337133,0,['Danny Byrd'],2011-02-21,0.44,0.861,8,-4.715,0,0.0636,0.000646,0.299,0.272,0.0733,174.995,4,https://i.scdn.co/image/ab67616d0000b273cce9e84153d53e8639028e5c,https://open.spotify.com/track/49i84i0hXi62ORzn5TWSFn
351,Wychowani w Polsce,45,294620,1,['Tabasko'],2012-04-03,0.493,0.731,1,-8.901,1,0.336,0.0834,0.0,0.0445,0.534,171.341,4,https://i.scdn.co/image/ab67616d0000b2733ecb88dac6a37d4d77a49db3,https://open.spotify.com/track/4UqglQl3uT2Xo8RxRaugIa
351,Jedzie Pociąg Z Daleka,41,41262,0,['Piosenki dla dzieci'],2015-01-18,0.668,0.195,5,-12.302,1,0.0586,0.853,0.0,0.102,0.967,199.526,4,https://i.scdn.co/image/ab67616d0000b273e9ffe91ef6c4e28dc921394a,https://open.spotify.com/track/6N5El69PQOCxxPPydmreUi
351,My Jesteśmy Krasnoludki,40,55200,0,['Piosenki dla dzieci'],2015-01-18,0.73,0.287,0,-9.628,1,0.239,0.726,0.0,0.136,0.803,200.202,4,https://i.scdn.co/image/ab67616d0000b273e9ffe91ef6c4e28dc921394a,https://open.spotify.com/track/06oAuyDtmV0sh7tJR2lIJH
351,Bakom Spegeln,38,172133,0,['Radioaktiva Räker'],2003-08-01,0.292,0.831,9,-4.216,1,0.0384,0.0577,1.21e-05,0.174,0.546,174.032,4,https://i.scdn.co/image/ab67616d0000b273ccb99311e0e89d954c39f791,https://open.spotify.com/track/19RCzCRRAaIVVSf2WDtVRB
351,Hazin,38,225885,0,['Yusuf Güney'],2014-11-03,0.575,0.67,5,-5.498,0,0.0957,0.064,0.0,0.13,0.493,170.017,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
351,Major Tom (Völlig losgelöst),38,299213,0,['Peter Schilling'],1982-12-03,0.788,0.564,4,-7.931,0,0.0477,0.127,0.549,0.134,0.828,161.301,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
351,Major Tom,59,299560,0,['Peter Schilling'],1982-12-03,0.791,0.469,4,-10.782,0,0.063,0.146,0.0187,0.108,0.862,163.065,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
351,Don't Take Your Love From Me,56,292288,0,['Catherine Russell'],2016-09-09,0.376,0.141,8,-10.902,1,0.0365,0.895,0.000171,0.14,0.191,183.841,3,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
351,Balansul De Mahala,42,223256,0,['Asu'],2018-06-09,0.652,0.897,9,-4.042,1,0.0616,0.225,0.0,0.347,0.852,171.868,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
351,Play - Eurovision 2016 - Estonia,32,179713,0,['Jüri Pootsmann'],2016-01-04,0.497,0.627,9,-6.608,0,0.0876,0.555,0.0,0.29,0.308,179.778,4,http://orig12.deviantart.net/846f/f/2015/245/9/b/new_spotify_icon_by_mattroxzworld-d98301o.png,https://open.spotify.com/
