,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
881,Spanish Rice,42,164413,0,"['Clark Terry', ""Chico O'Farrill""]",1966-01-01,0.665,0.734,7,-7.23,1,0.0875,0.65,0.0,0.31,0.843,121.646,4,https://i.scdn.co/image/ab67616d0000b273e70352f58799a8dcea857e59,https://open.spotify.com/track/4TL9D8z4NFwMWjQa3lucIG
881,New York Groove,61,183693,0,['Ace Frehley'],1978-01-01,0.826,0.608,4,-8.442,1,0.162,0.61,0.000164,0.116,0.846,95.085,4,https://i.scdn.co/image/ab67616d0000b2739383cb896b3ec0967ecaea9f,https://open.spotify.com/track/1BvpeiApX8qhof8Pmi3YlH
881,Rip It Out,37,220667,0,['Ace Frehley'],1978-01-01,0.469,0.936,1,-6.082,1,0.0971,0.00983,0.000177,0.0763,0.581,142.174,4,https://i.scdn.co/image/ab67616d0000b2739383cb896b3ec0967ecaea9f,https://open.spotify.com/track/1WsU2tPHzPAnFehGQ83TmG
881,All My Love,56,214320,0,['Rocazino'],1983-01-01,0.773,0.627,4,-6.037,0,0.0316,0.00614,3.13e-06,0.0963,0.666,129.464,4,https://i.scdn.co/image/ab67616d0000b27334ba0e73d254e9df78381b86,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
881,Dine Øjne Er Så Blå,44,210840,0,['Rocazino'],1984-01-01,0.868,0.777,5,-5.739,1,0.044,0.00864,1.48e-05,0.183,0.871,127.014,4,https://i.scdn.co/image/ab67616d0000b27317a897f8abac98346ef607ba,https://open.spotify.com/track/1OPmqPsWKYvuQTm3GaWBVw
881,My Prerogative,60,291560,0,['Bobby Brown'],1988-01-01,0.762,0.625,9,-10.481,1,0.0562,0.0655,0.0,0.252,0.696,110.163,4,https://i.scdn.co/image/ab67616d0000b27353cf43170dc29787984cf6b4,https://open.spotify.com/track/0v9kGNjkKdQUdDoBIuiph4
881,Every Little Step,60,237240,0,['Bobby Brown'],1988-01-01,0.797,0.656,1,-11.601,1,0.0404,0.00721,0.0,0.0377,0.948,99.828,4,https://i.scdn.co/image/ab67616d0000b27353cf43170dc29787984cf6b4,https://open.spotify.com/track/0s6e7ZafqOAUBDoQYGmxrc
881,El SueñoDe La Gitana,48,432867,0,['Rata Blanca'],1988-10-24,0.497,0.596,2,-14.837,1,0.0368,0.0166,0.657,0.201,0.411,107.034,4,https://i.scdn.co/image/ab67616d0000b27364b5df6bbf2d7bf564d8576d,https://open.spotify.com/track/0jeONCVcTJdM3cT50MUSMm
881,Every Little Step - With Rap,43,252000,0,['Bobby Brown'],1988-06-20,0.628,0.815,1,-7.948,1,0.0525,0.00456,8.36e-06,0.101,0.8,97.92,4,https://i.scdn.co/image/ab67616d0000b273fd11db8e2ee0db27f2ed796d,https://open.spotify.com/track/1ieHPdrdGpYchc0EF1ztG8
881,On Our Own,50,294413,0,['Bobby Brown'],1989-06-16,0.659,0.899,2,-6.207,1,0.0423,0.0035,0.0,0.0629,0.562,101.802,4,https://i.scdn.co/image/ab67616d0000b273f77962e7145907994ceeef89,https://open.spotify.com/track/3ojDU1HhKEfdExIN6QsK8q
881,Give Me the Cure,42,178280,0,['Fugazi'],1989,0.36,0.839,11,-6.765,0,0.0601,0.00207,0.000115,0.0903,0.46,133.216,4,https://i.scdn.co/image/ab67616d0000b273a4758aa77a0f99752d8d6643,https://open.spotify.com/track/1nEchyBF1nPPfIAq4YGRyc
881,Bulldog Front,42,173427,0,['Fugazi'],1989,0.374,0.672,9,-7.932,1,0.048,0.00319,0.00387,0.411,0.43,134.964,4,https://i.scdn.co/image/ab67616d0000b273a4758aa77a0f99752d8d6643,https://open.spotify.com/track/329a9qBXeVyhiPQzNd0klP
881,Blueprint,45,232933,0,['Fugazi'],1990,0.497,0.758,9,-7.725,1,0.0304,0.00204,0.00322,0.0946,0.199,100.191,4,https://i.scdn.co/image/ab67616d0000b2731868c772b665b9c1622c8058,https://open.spotify.com/track/39kXSNeX4g5wENfe3Vr2dX
881,Humpin' Around,53,378493,0,['Bobby Brown'],1992-08-24,0.71,0.8,1,-7.141,1,0.04,0.00223,0.211,0.0455,0.61,110.211,4,https://i.scdn.co/image/ab67616d0000b273706965d1da3fb77d19fe421f,https://open.spotify.com/track/36tOpYpo1omPwIab8ebEkW
881,Girlfriend,35,376360,0,['Bobby Brown'],1986-12-11,0.655,0.421,2,-12.564,1,0.0261,0.201,0.0,0.197,0.478,100.539,3,https://i.scdn.co/image/ab67616d0000b273b971843e8755528e12c0ff1f,https://open.spotify.com/track/17CdWjw8yiJrv9q5LOOCcv
881,Rock Soldiers,40,306333,0,['Ace Frehley'],1987-05-15,0.519,0.844,4,-10.832,0,0.0482,0.114,6.45e-06,0.135,0.255,104.985,4,https://i.scdn.co/image/ab67616d0000b273044472cff76984f621a43f4f,https://open.spotify.com/track/7DRkxr8eGnAwcNIbdAWcxM
