,id,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls,idx
27344,6d3I7THB2bONUkxOo1DvmZ,Voodoo Child (Slight Return),50,312427,0,['Jimi Hendrix'],1997-09-16,0.356,0.905,8,-6.652,1,0.309,0.502,0.0137,0.0561,0.438,87.57,4,https://i.scdn.co/image/ab67616d0000b2737bfdcc5707e04f9418d2b69d,https://open.spotify.com/track/6d3I7THB2bONUkxOo1DvmZ,731
30595,1R28m5eWk1EV9FQ3puWrUp,Fazers,59,197133,1,['King Geedorah'],2003-06-17,0.423,0.965,2,-2.011,1,0.166,0.0105,1.01e-05,0.234,0.719,90.564,4,https://i.scdn.co/image/ab67616d0000b273de20cdc5935096897bb687fc,https://open.spotify.com/track/1R28m5eWk1EV9FQ3puWrUp,731
30603,4kVxStqN7DeoZje5aidAn3,Anti-Matter,59,206947,0,"['King Geedorah', 'Mr Fantastik']",2003-06-17,0.865,0.752,0,-2.461,1,0.272,0.39,7.96e-05,0.106,0.791,95.377,4,https://i.scdn.co/image/ab67616d0000b273de20cdc5935096897bb687fc,https://open.spotify.com/track/4kVxStqN7DeoZje5aidAn3,731
30614,58MeeOMk6PMQxXWY9YCNPD,Next Levels,59,229320,0,['King Geedorah'],2003-06-17,0.729,0.557,6,-11.264,1,0.243,0.651,0.000123,0.262,0.897,92.814,4,https://i.scdn.co/image/ab67616d0000b273de20cdc5935096897bb687fc,https://open.spotify.com/track/58MeeOMk6PMQxXWY9YCNPD,731
33426,5zpDHEU12zATwLGvozxPw2,Lighters,70,303813,1,"['Bad Meets Evil', 'Bruno Mars']",2011-01-01,0.676,0.695,0,-8.327,1,0.245,0.352,0.0,0.119,0.144,90.268,4,https://i.scdn.co/image/ab67616d0000b27359a1132f3cab22f80b2d2777,https://open.spotify.com/track/5zpDHEU12zATwLGvozxPw2,731
53950,3RzxBoY4JgYKTQwiGlpctO,Ojitos a Mi Gusto,38,160493,0,['Lalo Mora'],1994-01-01,0.666,0.384,3,-10.649,1,0.0638,0.771,5.21e-06,0.0857,0.971,95.144,4,https://i.scdn.co/image/ab67616d0000b273c132f08157ed5130475ab5a4,https://open.spotify.com/track/3RzxBoY4JgYKTQwiGlpctO,731
64275,3kDr9IUhx0tHyyzaSCLLHB,The Wind Cries Mary,42,200493,0,['Jimi Hendrix'],1997-09-16,0.481,0.488,10,-10.538,1,0.0509,0.346,0.00896,0.238,0.302,79.237,4,https://i.scdn.co/image/ab67616d0000b2737bfdcc5707e04f9418d2b69d,https://open.spotify.com/track/3kDr9IUhx0tHyyzaSCLLHB,731
71063,3RMAETCCvz76ypHwuthImT,Verin Benim Sevdiğimi,53,215481,0,['Engin Nursani'],2003-07-02,0.655,0.52,7,-8.685,1,0.0434,0.276,0.0001,0.0503,0.581,88.887,4,https://i.scdn.co/image/ab67616d0000b273c9b865648a6bc3c5a008149a,https://open.spotify.com/track/3RMAETCCvz76ypHwuthImT,731
72364,66XDf77gBcfQKi4I2vIbTj,Waste It On Me,68,192537,0,"['Steve Aoki', 'BTS']",2018-11-09,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,4,https://i.scdn.co/image/ab67616d0000b273c37b50d912183226ba121658,https://open.spotify.com/track/66XDf77gBcfQKi4I2vIbTj,731
74052,4Ob09c4uxjznTRtbvytOm3,Sólo Pasajero,49,224880,0,['Luigi 21 Plus'],2016-03-08,0.761,0.848,8,-8.315,0,0.0522,0.356,2.45e-05,0.0712,0.745,95.012,4,https://i.scdn.co/image/ab67616d0000b273961d83a1718bdd5ae9f4783f,https://open.spotify.com/track/4Ob09c4uxjznTRtbvytOm3,731
74054,1BvoLDKmotg5dqfVW8y8KR,Daga Adicta,46,236893,0,['Luigi 21 Plus'],2016-03-08,0.808,0.903,1,-4.871,0,0.145,0.144,0.0,0.224,0.884,92.0,4,https://i.scdn.co/image/ab67616d0000b273961d83a1718bdd5ae9f4783f,https://open.spotify.com/track/1BvoLDKmotg5dqfVW8y8KR,731
74083,4jdwQISB7rhP1EO4JiwnJF,Gata Oficial,47,234734,0,['Luigi 21 Plus'],2016-03-08,0.772,0.665,11,-7.441,1,0.19,0.134,0.000513,0.205,0.579,82.978,4,https://i.scdn.co/image/ab67616d0000b273d536008e7f95f882100aeb03,https://open.spotify.com/track/4jdwQISB7rhP1EO4JiwnJF,731
75027,0NXGesXmbI6ihXwlTBDaMB,Feirouz,35,247800,0,['Melina Kana'],1996-01-10,0.605,0.192,0,-15.122,0,0.0331,0.931,9.37e-05,0.0981,0.478,113.447,4,https://i.scdn.co/image/ab67616d0000b2733cba31af1fd47e7c504f3eda,https://open.spotify.com/track/0NXGesXmbI6ihXwlTBDaMB,731
77873,1oystWhvsBVxFmDeXiY0Az,Eslabón Por Eslabón,59,178000,0,['Lalo Mora'],2004-01-01,0.856,0.6,10,-9.538,1,0.19,0.0573,0.000242,0.196,0.814,113.727,4,https://i.scdn.co/image/ab67616d0000b2731a356e3ded866a1d4b71e847,https://open.spotify.com/track/1oystWhvsBVxFmDeXiY0Az,731
77883,1JjaJSRN66vbHsz5J7pKEq,Playa Sola,56,168000,0,['Lalo Mora'],2004-01-01,0.928,0.638,7,-7.225,1,0.0947,0.254,0.000333,0.0599,0.664,107.616,4,https://i.scdn.co/image/ab67616d0000b2731a356e3ded866a1d4b71e847,https://open.spotify.com/track/1JjaJSRN66vbHsz5J7pKEq,731
86309,3kBtqDJvBkxnmuxo5cQlkj,Peer Gynt Suite No.1 op. 46 Morning (Allegro pastorale),41,259573,0,['Academy of St. Martin in the Fields'],1994,0.166,0.0171,4,-23.719,1,0.0396,0.985,0.941,0.123,0.0361,68.23,3,https://i.scdn.co/image/ab67616d0000b273338acc4ace816816688c6d4f,https://open.spotify.com/track/3kBtqDJvBkxnmuxo5cQlkj,731
92302,1umD3SPY4CtjiFKkJoY2ri,Erima Kormia,32,246893,0,['Melina Kana'],1996-01-10,0.743,0.433,9,-12.902,1,0.031,0.458,0.000461,0.0832,0.731,108.598,4,https://i.scdn.co/image/ab67616d0000b2733cba31af1fd47e7c504f3eda,https://open.spotify.com/track/1umD3SPY4CtjiFKkJoY2ri,731
99578,5cOsmHu55zBVw70fG4O2mD,Peer Gynt Suite No.2 op. 55 Solveig's Song (Andante-Allegretto tranquillamente),41,314640,0,['Academy of St. Martin in the Fields'],1994,0.113,0.0159,9,-31.894,0,0.0459,0.969,0.875,0.0578,0.0359,93.219,4,https://i.scdn.co/image/ab67616d0000b273338acc4ace816816688c6d4f,https://open.spotify.com/track/5cOsmHu55zBVw70fG4O2mD,731
100909,3yjiLPEVHaYsPSdfekrm4Q,Me la Rifo,36,175200,0,['Lalo Mora'],1994-01-01,0.607,0.592,0,-10.374,1,0.0446,0.658,0.0001,0.156,0.974,94.028,3,https://i.scdn.co/image/ab67616d0000b273c132f08157ed5130475ab5a4,https://open.spotify.com/track/3yjiLPEVHaYsPSdfekrm4Q,731
100914,3mweaIKzhu8UYm6MzKYsu4,Con el Brazo Derecho,36,162467,0,['Lalo Mora'],1994-01-01,0.636,0.465,7,-10.923,1,0.0466,0.763,9.16e-06,0.0929,0.969,96.965,3,https://i.scdn.co/image/ab67616d0000b273c132f08157ed5130475ab5a4,https://open.spotify.com/track/3mweaIKzhu8UYm6MzKYsu4,731
102299,2b10msu5ZMtRJTsuNaCjWv,Si Me Vas A Dejar,44,148680,0,['Lalo Mora'],2004-01-01,0.877,0.769,0,-5.845,1,0.114,0.417,0.0,0.0922,0.929,109.808,4,https://i.scdn.co/image/ab67616d0000b27381a697351e311b2769bba149,https://open.spotify.com/track/2b10msu5ZMtRJTsuNaCjWv,731
105650,7tMbZ0RGW0jFsBw7ipEPEV,Someone To Stay,61,254013,0,['Vancouver Sleep Clinic'],2016-11-04,0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,4,https://i.scdn.co/image/ab67616d0000b273f6554101e50d7f2d452e9d7f,https://open.spotify.com/track/7tMbZ0RGW0jFsBw7ipEPEV,731
105723,2xlV2CuWgpPyE9e0GquKDN,Someone To Stay,67,254013,0,['Vancouver Sleep Clinic'],2017-04-07,0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,4,https://i.scdn.co/image/ab67616d0000b273dabc6fe9dd3454884cf65071,https://open.spotify.com/track/2xlV2CuWgpPyE9e0GquKDN,731
